name,UN_network,MR_Cutoff,.id,chrom,start,end,subject,AGI,At_symbol,At_description,perc_ID,aln_length,mismatch,gap_open,qstart,qend,sstart,send,eval,score,FVTtrait,AveExpr.UN,F.UN,P.Value.UN,adj.P.Val.UN,rank_F.UN
Bra024427,NA,NA,QTL2,A06,16356457,16359475,AT5G65890.1,AT5G65890,ACR1,Member of ACT domain containing protein family. ACT domains are amino acid binding domains. Shows strongest expression in flowers and siliques.,87.841,1431,165,3,244,1671,1,1425,0,1792,UNHmax2011,3.9233017907123062,1.8324496204722578,1.4310216846922599e-5,2.752215863193191e-5,13763
Bra024428,NA,NA,QTL2,A06,16360295,16364342,AT5G65900.1,AT5G65900,"NA","NA",82.637,1676,246,10,335,1974,236,1902,0,1707,UNHmax2011,6.153548742292532,1.5655961093811017,0.0010519522365153194,0.0015916561560012595,9722
Bra024429,NA,NA,QTL2,A06,16363572,16364977,AT5G65910.1,AT5G65910,"NA","NA",80.609,1248,183,15,491,1725,1202,1,0,1146,UNHmax2011,2.7516979618515554,1.037243067700476,0.39559519960177725,0.42728216344600073,2127
Bra024430,NA,NA,QTL2,A06,16366408,16369045,AT1G18330.1,AT1G18330,EPR1;RVE7,EARLY-PHYTOCHROME-RESPONSIVE1,81.285,358,43,2,271,604,244,601,1.22e-97,356,UNHmax2011,NA,NA,NA,NA,NA
Bra024431,NA,NA,QTL2,A06,16370602,16371459,AT5G65925.1,AT5G65925,"NA","NA",81.141,403,55,3,242,623,1,403,7.97e-108,390,UNHmax2011,NA,NA,NA,NA,NA
Bra024432,NA,NA,QTL2,A06,16371611,16372847,AT5G67640.1,AT5G67640,"NA","NA",83.714,350,45,4,235,572,1,350,9.24e-101,367,UNHmax2011,1.3457568716209765,0.7681932662933042,0.9539473494484888,0.9643257748062372,310
Bra024433,NA,NA,QTL2,A06,16373297,16375288,AT5G67630.1,AT5G67630,"NA","NA",86.95,1410,175,1,118,1518,1,1410,0,1718,UNHmax2011,5.537102068037501,1.0486823832848695,0.36780243257110995,0.39947566345704033,2274
Bra024434,NA,NA,QTL2,A06,16379317,16380625,AT5G67620.1,AT5G67620,"NA","NA",86.691,556,63,5,241,792,1,549,0,657,UNHmax2011,0.6810866739707426,1.1589539135694578,0.15682376208786522,0.17915216622972385,3574
Bra024435,NA,NA,QTL2,A06,16381346,16384096,AT5G67610.1,AT5G67610,"NA","NA",85.434,1476,197,3,55,1527,1,1461,0,1696,UNHmax2011,4.119669633205059,0.9526825094502487,0.6166024245244168,0.64660585334271,1332
Bra024436,NA,NA,QTL2,A06,16384523,16385864,AT5G67600.1,AT5G67600,WIH1,"NA",92.369,249,16,1,143,388,1,249,5.17e-99,361,UNHmax2011,5.074781655836691,2.886209390550769,4.452772916300472e-14,2.2617309348777807e-13,23025
Bra024437,blup.mr.graph.UN.2012.50,50,QTL2,A06,16385524,16386949,AT5G67590.1,AT5G67590,FRO1,"Mutant leaves have a reduced capacity for cold acclimation, appear water-soaked, leak electrolytes, and accumulate reactive oxygen species constitutively. Encode a protein with high similarity to the 18-kD Fe-S subunit of complex I (NADH dehydrogenase, EC 1.6.5.3) in the mitochondrial electron transfer chain.",86.667,465,59,1,1,462,465,1,1.9e-158,558,UNHmax2011,5.276500374185558,2.7380671172409,7.580464502426651e-13,3.4483776000566046e-12,22367
Bra024438,NA,NA,QTL2,A06,16388014,16389458,AT5G67580.1,AT5G67580,ATTBP3;ATTRB2;TBP3;TRB2,"Encodes a telomeric DNA binding protein. In vitro, the protein preferentially binds double-stranded telomeric repeats, but it can also bind to the single G-rich telomeric strand.",82.873,905,114,3,103,973,1,898,0,957,UNHmax2011,3.704318193774446,1.3455810376326065,0.021445421240669577,0.027396164882470275,6228
Bra024439,NA,NA,QTL2,A06,16389765,16392816,AT5G67570.1,AT5G67570,DG1;EMB1408;EMB246,Encodes a pentratricopeptide repeat containing protein that is targeted to the chloroplast. Mutants have pale young leave and reduced accumulation of plastid encoded transcripts suggesting a role for DG1 in regulation of plastid gene expression.,84.984,2464,294,9,8,2466,2393,1,0,2803,UNHmax2011,5.060546751482324,2.668919082208641,2.84449212889641e-12,1.2255169875443686e-11,22015
Bra024440,NA,NA,QTL2,A06,16392923,16394980,AT5G67560.1,AT5G67560,ARLA1D;ATARLA1D,"A member of ARF-like GTPase family. A thaliana has 21 members, in two subfamilies, ARF and ARF-like (ARL) GTPases.",93.761,545,34,0,242,786,545,1,0,830,UNHmax2011,5.6283213247666,2.502812930563885,6.755170349435293e-11,2.5222352641001695e-10,20991
Bra024441,NA,NA,QTL2,A06,16395836,16397789,AT5G67540.1,AT5G67540,"NA","NA",84.73,1408,188,4,226,1624,1,1390,0,1577,UNHmax2011,2.464044578071331,2.8218423118185783,1.5257460045965143e-13,7.426160689265344e-13,22779
Bra024442,NA,NA,QTL2,A06,16402004,16404865,AT5G67530.1,AT5G67530,ATPUB49;PUB49,"NA",90.351,1793,167,2,175,1967,1787,1,0,2450,UNHmax2011,5.281198573971734,1.8998503129146829,4.479249814445749e-6,9.186002838581497e-6,14690
Bra024443,NA,NA,QTL2,A06,16405318,16406555,AT5G67520.1,AT5G67520,APK4,"Provides activated sulfate for the  sulfation of secondary metabolites, including the glucosinolates. Redundant with APK3.",78.714,902,113,9,10,834,900,1,0,792,UNHmax2011,2.943363927557059,15.588118195732068,8.993192703556794e-84,3.401277683714594e-82,27911
Bra024444,NA,NA,QTL2,A06,16407276,16408816,AT5G67500.1,AT5G67500,ATVDAC2;VDAC2,"Encodes a voltage-dependent anion channel (VDAC: AT3G01280/VDAC1, AT5G67500/VDAC2, AT5G15090/VDAC3, AT5G57490/VDAC4, AT5G15090/VDAC5). VDACs are reported to be porin-type, beta-barrel diffusion pores. They are prominently localized in the outer mitochondrial membrane and are involved in metabolite exchange between the organelle and the cytosol.",88.929,831,92,0,1,831,831,1,0,1085,UNHmax2011,5.66480608101949,1.4141671148635406,0.008951315803431725,0.01199477991272229,7275
Bra024445,NA,NA,QTL2,A06,16410132,16410722,AT5G67490.1,AT5G67490,"NA","NA",84.545,330,45,2,29,355,1,327,2.62e-99,361,UNHmax2011,5.271823695306585,1.7396822179154896,6.77282724727442e-5,1.1923569855371104e-4,12385
Bra024446,NA,NA,QTL2,A06,16411587,16414374,AT5G67480.2,AT5G67480,ATBT4;BT4,"BTB and TAZ domain protein. Located in cytoplasm and expressed in fruit, flower and leaves.",85.192,1148,138,4,588,1724,16,1142,0,1315,UNHmax2011,6.742751387610459,2.2570816453246,6.937556760017325e-9,2.0476256274701602e-8,18956
Bra024447,NA,NA,QTL2,A06,16414382,16418626,AT5G67470.1,AT5G67470,ATFH6;FH6,"NA",82.319,2777,315,21,580,3265,2700,9,0,2859,UNHmax2011,5.346974203458515,1.4280528122973895,0.007440886447783195,0.010082494336864803,7512
Bra024448,NA,NA,QTL2,A06,16422637,16423927,AT5G67450.1,AT5G67450,AZF1;ZF1,"Encodes zinc-finger protein. mRNA levels are elevated in response to low temperature, cold temperatures and high salt. The protein is localized to the nucleus and acts as a transcriptional repressor.",81.733,750,101,7,241,966,1,738,0,737,UNHmax2011,NA,NA,NA,NA,NA
Bra024449,NA,NA,QTL2,A06,16441244,16448799,AT2G19110.1,AT2G19110,ATHMA4;HMA4,"Encodes a protein with similarity to Zn ATPase. Can rescue Zn deficiency in yeast and  Cd resistance, suggesting a role in Zn and Cd transport.",83.619,2564,344,18,1279,3779,2559,9,0,2718,UNHmax2011,6.475704440628413,2.766247490942191,4.421041634589456e-13,2.0581750825009833e-12,22511
Bra024450,NA,NA,QTL2,A06,16456052,16458491,AT2G19070.1,AT2G19070,SHT,encodes a protein whose sequence is similar to anthranilate N-hydroxycinnamoyl/benzoyltransferase from Dianthus caryophyllus (gi:2239091),82.596,1356,236,0,45,1400,1,1356,0,1382,UNHmax2011,7.5658305162164075,1.739457034784832,6.79796036596177e-5,1.1962674346043339e-4,12378
Bra024451,NA,NA,QTL2,A06,16464106,16468272,AT2G19050.1,AT2G19050,"NA","NA",79.451,1056,208,2,18,1070,1050,1,0,926,UNHmax2011,-0.5393277547851203,2.5011332217697877,6.974324218543601e-11,2.599323019984503e-10,20977
Bra024452,NA,NA,QTL2,A06,16477040,16483805,AT2G18960.1,AT2G18960,AHA1;HA1;OST2;PMA,Encodes a plasma membrane proton ATPase.  Mutants have a reduced ability to close their stomata in response to drought and are affected in stomatal but not seed responsiveness to ABA.,90.351,2850,275,0,107,2956,2850,1,0,3900,UNHmax2011,4.9914792264374155,2.428612196114483,2.7601980973852157e-10,9.608908203502048e-10,20434
Bra024453,NA,NA,QTL2,A06,16493619,16495022,AT5G24050.1,AT5G24050,"NA","NA",76.923,91,18,2,278,367,750,662,6.57e-10,64.4,UNHmax2011,NA,NA,NA,NA,NA
Bra024454,NA,NA,QTL2,A06,16495969,16498642,AT2G18940.1,AT2G18940,"NA","NA",82.93,2478,390,7,80,2533,1,2469,0,2560,UNHmax2011,4.088449569288908,1.5139695708891823,0.0022480576569245607,0.0032615038921413615,8909
Bra024455,NA,NA,QTL2,A06,16499075,16502196,AT2G18910.1,AT2G18910,"NA","NA",87.791,344,39,1,247,590,1,341,1.5e-119,430,UNHmax2011,2.770074993106239,1.273067721790154,0.04997137471598904,0.06094785664147942,5164
Bra024456,NA,NA,QTL2,A06,16504574,16506821,AT2G18880.1,AT2G18880,VEL2;VIL3,"NA",75.958,574,120,4,607,1165,897,327,4.96e-114,412,UNHmax2011,3.913744429195388,3.6549387227367425,2.1940019047675895e-20,1.7265343564610832e-19,25026
Bra024457,NA,NA,QTL2,A06,16508118,16511392,AT2G18750.1,AT2G18750,"NA","NA",85.76,1889,224,8,407,2280,1859,1,0,2199,UNHmax2011,4.759795420418127,1.5537811204071121,0.0012547010119241067,0.001881165661306432,9548
Bra024458,NA,NA,QTL2,A06,16512008,16514459,AT2G18740.1,AT2G18740,"NA","NA",96.604,265,9,0,313,577,265,1,6.29e-122,437,UNHmax2011,7.427047565188554,1.3943871452929757,0.011595212093079938,0.015316386687758176,6966
Bra024459,NA,NA,QTL2,A06,16520056,16521277,AT2G18690.1,AT2G18690,"NA","NA",74.682,944,219,8,106,1036,937,1,8.22e-173,607,UNHmax2011,NA,NA,NA,NA,NA
Bra024460,NA,NA,QTL2,A06,16540812,16544750,AT2G18570.1,AT2G18570,"NA","NA",80.84,1404,254,3,132,1526,1398,1,0,1319,UNHmax2011,NA,NA,NA,NA,NA
Bra024462,NA,NA,QTL2,A06,16556669,16559427,AT2G18540.1,AT2G18540,"NA","NA",74.529,1327,223,17,676,1922,787,2078,0,897,UNHmax2011,NA,NA,NA,NA,NA
Bra024463,NA,NA,QTL2,A06,16560666,16561435,AT2G18510.1,AT2G18510,emb2444,"NA",78.717,343,45,10,7,332,707,1038,6.95e-72,269,UNHmax2011,NA,NA,NA,NA,NA
Bra024464,NA,NA,QTL2,A06,16561799,16563067,AT2G18500.1,AT2G18500,ATOFP7;OFP7,"NA",77.277,955,160,9,216,1125,948,6,0,755,UNHmax2011,NA,NA,NA,NA,NA
Bra024465,NA,NA,QTL2,A06,16570657,16572661,AT1G13110.1,AT1G13110,CYP71B7,member of CYP71B,83.388,1517,242,4,85,1593,1515,1,0,1591,UNHmax2011,2.2806747927764133,7.558444453194034,1.922910675077058e-47,3.4735981873414677e-46,27082
Bra024466,NA,NA,QTL2,A06,16577405,16581637,AT2G18450.1,AT2G18450,SDH1-2,Nuclear encoded mitochondrial flavoprotein subunit of succinate dehydrogenase complex .,91.006,1779,160,0,68,1846,121,1899,0,2488,UNHmax2011,NA,NA,NA,NA,NA
Bra024467,NA,NA,QTL2,A06,16582997,16584605,AT1G64030.1,AT1G64030,ATSRP3;SRP3,"NA",83.009,1130,151,5,1,1093,1,1126,0,1187,UNHmax2011,-0.21450005814192366,1.8116784745121206,2.0363811294767333e-5,3.8321500735091894e-5,13435
Bra024469,NA,NA,QTL2,A06,16591396,16591705,AT2G18400.1,AT2G18400,"NA","NA",88.673,309,35,0,1,309,1,309,5.25e-111,399,UNHmax2011,NA,NA,NA,NA,NA
Bra024470,NA,NA,QTL2,A06,16590984,16593077,AT2G18390.1,AT2G18390,ARL2;ATARLC1;HAL;TTN5,"Encodes a member of ARF-like GTPase family. A thaliana has 21 members, in two subfamilies, ARF and ARF-like (ARL) GTPases.  Mutant has abnormal mitosis and cell cycle control during seed development.",91.637,562,43,1,1066,1627,558,1,0,801,UNHmax2011,4.342135750267774,0.9446265062667396,0.6376671478566198,0.6671767078377218,1269
Bra024471,NA,NA,QTL2,A06,16595418,16597972,AT2G18360.1,AT2G18360,"NA","NA",87.302,945,117,1,53,997,1,942,0,1162,UNHmax2011,NA,NA,NA,NA,NA
Bra024472,NA,NA,QTL2,A06,16598192,16600886,AT2G18330.1,AT2G18330,"NA","NA",85.075,536,65,2,180,700,1911,1376,1.29e-173,610,UNHmax2011,1.9985869607225109,3.729141448516913,5.561833322038786e-21,4.5092374908429845e-20,25133
Bra024474,NA,NA,QTL2,A06,16620323,16622456,AT2G18300.1,AT2G18300,HBI1,"NA",86.72,753,79,4,313,1059,1,738,0,908,UNHmax2011,2.160528994041646,3.063648883564905,1.5022535963332194e-15,8.740938928289168e-15,23742
Bra024475,NA,NA,QTL2,A06,16625480,16628172,AT2G18290.1,AT2G18290,APC10;AtAPC10;EMB2783,"NA",89.983,579,58,0,165,743,1,579,0,783,UNHmax2011,5.084776458118333,1.256311400665082,0.060006897739924854,0.07236571362982357,4897
Bra024476,NA,NA,QTL2,A06,16628284,16629697,AT2G18260.1,AT2G18260,ATSYP112;SYP112,member of SYP11 Gene Family,77.56,918,149,6,209,1069,918,1,0,751,UNHmax2011,2.173587316507346,3.243250248710019,4.945517929912815e-17,3.1867410207853584e-16,24220
Bra024477,NA,NA,QTL2,A06,16635318,16637028,AT2G18193.1,AT2G18193,"NA","NA",82.282,1411,238,5,74,1484,1,1399,0,1406,UNHmax2011,0.5826346763060622,1.5334166434790288,0.0016943676274875777,0.002496614470847753,9213
Bra024478,NA,NA,QTL2,A06,16651464,16652882,AT2G18160.1,AT2G18160,ATBZIP2;bZIP2;FTM3;GBF5,Encodes a b-ZIP transcription factor.,78.269,520,53,5,739,1204,1,514,8.98e-129,461,UNHmax2011,6.157331273934197,2.493520483672198,8.059904611302177e-11,2.979130291346194e-10,20913
Bra024479,NA,NA,QTL2,A06,16674416,16676695,AT4G36220.1,AT4G36220,CYP84A1;FAH1,encodes ferulate 5-hydroxylase (F5H). Involved in lignin biosynthesis.,74.759,1557,363,6,9,1538,1,1554,0,1036,UNHmax2011,0.8511254262040397,1.3158437835509418,0.030651145064707258,0.03840670600616407,5790
Bra024480,NA,NA,QTL2,A06,16683377,16683965,AT2G18040.1,AT2G18040,PIN1AT,phosphorylation-specific peptidyl prolyl cis/trans isomerase (PPIase) with specificity for phosphoserine-proline bonds,86.389,360,49,0,1,360,360,1,1.28e-119,428,UNHmax2011,5.791147550923315,2.251303800559245,7.726207616979622e-9,2.2666283254561174e-8,18897
Bra024481,NA,NA,QTL2,A06,16701350,16702984,AT2G18020.1,AT2G18020,EMB2296,"NA",90.679,751,70,0,171,921,777,27,0,1040,UNHmax2011,2.649428028342158,6.689011664595449,3.804358456693719e-42,6.154816491901554e-41,26897
Bra024482,NA,NA,QTL2,A06,16705120,16705949,AT2G18010.1,AT2G18010,SAUR10,"NA",85.127,316,44,1,344,659,339,27,1.59e-97,356,UNHmax2011,NA,NA,NA,NA,NA
Bra024483,NA,NA,QTL2,A06,16715644,16717468,AT2G17990.1,AT2G17990,"NA","NA",86.201,587,81,0,345,931,1017,431,0,693,UNHmax2011,4.643446076059499,2.524722152287156,4.4532356557405656e-11,1.6940732454720083e-10,21133
Bra024484,NA,NA,QTL2,A06,16717693,16720245,AT2G17980.1,AT2G17980,ATSLY1,member of SLY1 Gene Family,82.945,1929,269,7,161,2074,1884,1,0,2019,UNHmax2011,5.737106148320894,2.965758536601034,9.73055980638488e-15,5.271271514161786e-14,23377
Bra024485,NA,NA,QTL2,A06,16740713,16742542,AT2G17950.1,AT2G17950,PGA6;WUS;WUS1,Homeobox gene controlling the stem cell pool. Expressed in the stem cell organizing center of meristems. Required to keep the stem cells in an undifferentiated state. Regulation of WUS transcription is a central checkpoint in stem cell control. The size of  the WUS expression domain controls the  size of the stem cell population through WUS indirectly activating the expression of  CLAVATA3 (CLV3) in the stem cells and CLV3 repressing WUS transcription through the CLV1 receptor kinase signaling pathway. Repression of WUS transcription through AGAMOUS (AG) activity controls stem cell activity in the determinate floral meristem. Binds to TAAT element core motif.  WUS is also involved in cell differentiation during anther development.,84.477,831,102,8,12,827,21,839,0,906,UNHmax2011,NA,NA,NA,NA,NA
Bra024486,NA,NA,QTL2,A06,16752035,16768487,AT2G17930.1,AT2G17930,"NA","NA",92.21,11592,873,6,263,11839,1,11577,0,16833,UNHmax2011,5.9517079498127226,2.089019888137014,1.5363811831790062e-7,3.805181491090777e-7,17094
Bra024487,NA,NA,QTL2,A06,16773581,16776594,AT2G17890.1,AT2G17890,CPK16,member of Calcium Dependent Protein Kinase,87.043,1752,185,8,1,1746,1,1716,0,2138,UNHmax2011,0.23395953855472817,2.391118657380957,5.607157561521933e-10,1.883594949305259e-9,20135
Bra024488,NA,NA,QTL2,A06,16777785,16778419,AT1G62610.1,AT1G62610,"NA","NA",82.65,634,107,1,1,634,204,834,0,646,UNHmax2011,NA,NA,NA,NA,NA
Bra024489,NA,NA,QTL2,A06,16786465,16788671,AT1G60610.1,AT1G60610,"NA","NA",83.077,65,11,0,725,789,526,590,1.27e-10,68,UNHmax2011,NA,NA,NA,NA,NA
Bra024490,NA,NA,QTL2,A06,16797995,16801238,AT2G17760.1,AT2G17760,"NA","NA",87.727,1540,183,3,204,1737,1540,1,0,1918,UNHmax2011,1.9462147574028927,3.1685078015804637,2.041914257173314e-16,1.2659515122111715e-15,24045
Bra024491,NA,NA,QTL2,A06,16806353,16808273,AT2G17730.1,AT2G17730,NIP2,Intrinsic thylakoid membrane  protein that fixes RPOTmp on the stromal side of the thylakoid  membrane.,82.768,383,57,1,1219,1592,413,31,1.04e-109,398,UNHmax2011,1.921703316063904,8.597621953621598,2.572586618250496e-53,5.290596353802384e-52,27275
Bra024494,NA,NA,QTL2,A06,16831400,16833826,AT3G58950.1,AT3G58950,"NA","NA",74.476,811,201,3,619,1426,302,1109,4.87e-147,522,UNHmax2011,1.8777039311130816,1.534457501518076,0.0016687264740326603,0.00246060336166898,9227
Bra024495,NA,NA,QTL2,A06,16835416,16837523,AT2G17720.1,AT2G17720,P4H5,"NA",87.868,882,101,1,235,1116,876,1,0,1110,UNHmax2011,3.2121670148758796,1.567674610405361,0.0010196876647332802,0.0015458702259425528,9759
Bra024496,NA,NA,QTL2,A06,16839091,16840435,AT2G17710.1,AT2G17710,"NA","NA",86.481,466,48,1,362,827,457,7,2.16e-160,565,UNHmax2011,2.8233179844827077,2.213462552739097,1.5610373665796092e-8,4.406441436107153e-8,18513
Bra024497,NA,NA,QTL2,A06,16845849,16849467,AT2G17700.1,AT2G17700,STY8,"NA",89.174,1635,177,0,95,1729,1,1635,0,2150,UNHmax2011,4.38819351382643,1.797952098168097,2.5673523568566943e-5,4.7678212972966065e-5,13232
Bra024498,NA,NA,QTL2,A06,16849477,16850900,AT2G17695.1,AT2G17695,"NA","NA",85.904,603,85,0,432,1034,1,603,0,704,UNHmax2011,5.250157708667871,5.129171212028386,1.2316827752850014e-31,1.4842321060054821e-30,26290
Bra024499,NA,NA,QTL2,A06,16855147,16855785,AT2G17660.1,AT2G17660,"NA","NA",91.133,203,18,0,236,438,203,1,1.8e-76,286,UNHmax2011,NA,NA,NA,NA,NA
Bra024500,NA,NA,QTL2,A06,16859632,16862527,AT2G17640.1,AT2G17640,ATSERAT3;1;SAT-106,Encodes a cytosolic serine O-acetyltransferase involved in sulfur assimilation and cysteine biosynthesis. Expressed in the vascular system. Expression is induced after long-term sulfur starvation.,89.506,972,99,1,293,1261,1,972,0,1292,UNHmax2011,3.850101696488046,3.9314885438879377,1.3633155492867996e-22,1.191571041675426e-21,25389
Bra024501,NA,NA,QTL2,A06,16862361,16862523,AT2G17630.1,AT2G17630,PSAT2,"NA",88.43,121,8,2,42,162,1186,1072,6.01e-37,152,UNHmax2011,NA,NA,NA,NA,NA
Bra024503,NA,NA,QTL2,A06,16864554,16865638,AT3G03040.1,AT3G03040,"NA","NA",68.143,948,260,14,43,978,933,16,1.24e-87,324,UNHmax2011,0.8643121197489727,1.0904892704944271,0.27475641591233246,0.3037216369003913,2735
Bra024504,NA,NA,QTL2,A06,16865771,16868149,AT2G17620.1,AT2G17620,CYCB2;1,"NA",82.725,1314,152,8,244,1512,1284,1,0,1379,UNHmax2011,4.665723685367649,2.4483671117697994,1.898668719192056e-10,6.73568058925849e-10,20588
Bra024505,NA,NA,QTL2,A06,16887556,16888927,AT4G19940.1,AT4G19940,"NA","NA",73.604,1254,280,18,2,1234,13,1236,0,735,UNHmax2011,NA,NA,NA,NA,NA
Bra024506,NA,NA,QTL2,A06,16894059,16897723,AT2G17580.1,AT2G17580,"NA","NA",79.12,2318,360,18,282,2519,2274,1,0,2030,UNHmax2011,5.276205733181331,2.4392410916083214,2.2570400108878133e-10,7.92465683185938e-10,20504
Bra024507,NA,NA,QTL2,A06,16898556,16898880,AT5G05540.1,AT5G05540,SDN2,"NA",72,150,36,1,89,232,935,786,1.94e-15,82.4,UNHmax2011,NA,NA,NA,NA,NA
Bra024508,NA,NA,QTL2,A06,16899973,16901371,AT2G17570.1,AT2G17570,AtcPT1;cPT1,"NA",82.495,537,94,0,413,949,566,30,2.16e-154,545,UNHmax2011,2.496830599784077,1.514378533288082,0.0022348248457360453,0.0032431262301979725,8914
Bra024509,NA,NA,QTL2,A06,16914746,16916066,AT3G09400.1,AT3G09400,PLL3,Similar to POLTERGEIST (POL) protein phosphatase 2C. No phenotype observed in plants homozygous for a null allele. Ubiquitously expressed.,78.983,590,95,7,38,626,1380,819,7.58e-141,500,UNHmax2011,NA,NA,NA,NA,NA
Bra024510,NA,NA,QTL2,A06,16920081,16932913,AT4G35510.1,AT4G35510,"NA","NA",65.762,847,161,21,259,985,22,859,3.95e-63,242,UNHmax2011,2.681143756048281,5.205980809559522,3.467702929663065e-32,4.252014866876849e-31,26331
Bra024511,NA,NA,QTL2,A06,16941342,16945406,AT2G17520.1,AT2G17520,ATIRE1-2;AtIRE1A;IRE1-2;IRE1A,"Encodes a endoribonuclease/protein kinase IRE1-like protein that is predicted to form a type I transmembrane protein structure and contain kinase/endoribonuclease domains at their C-terminal halves. The transcript levels for several ER-stress responsive genes, including six protein disulfide isomerases (PDIs), BiP2, and AtbZIP60 are not affected in ire1-2 null mutants.",76.583,2400,426,24,582,2886,2526,168,0,1810,UNHmax2011,5.407807298212825,1.354084368291944,0.019315071117154265,0.024817338597462286,6357
Bra024512,NA,NA,QTL2,A06,16956746,16957677,AT2G17450.1,AT2G17450,RHA3A,Encodes a putative RING-H2 finger protein RHA3a.,85.315,572,62,7,168,731,1,558,0,641,UNHmax2011,3.5012388704135358,1.2038565026573234,0.10298783241620747,0.12052313261655859,4172
Bra024514,NA,NA,QTL2,A06,16960829,16962785,AT2G17440.1,AT2G17440,PIRL5,"Encodes PIRL5, a member of the Plant Intracellular Ras-group-related LRRs (Leucine rich repeat proteins). PIRLs are a distinct, plant-specific class of intracellular LRRs that likely mediate protein interactions, possibly in the context of signal transduction.",83.239,1593,243,6,87,1667,1581,1,0,1663,UNHmax2011,4.050200999266551,1.8573971748566542,9.336599628851518e-6,1.8362427327876296e-5,14093
Bra024516,NA,NA,QTL2,A06,16966003,16968405,AT2G17420.1,AT2G17420,ATNTRA;NTR2;NTRA,"NADPH-dependent thioredoxin reductase, major cytosolic isoform",79.839,1116,164,7,459,1516,1135,23,0,1021,UNHmax2011,5.38735275838421,1.1441823450079303,0.17849141184185902,0.20251679244399468,3402
Bra024517,NA,NA,QTL2,A06,16976481,16977129,AT1G02950.1,AT1G02950,ATGSTF4;GST31;GSTF4,Encodes glutathione transferase belonging to the phi class of GSTs. Naming convention according to Wagner et al. (2002).,86.313,453,60,2,19,470,214,665,2.22e-150,531,UNHmax2011,NA,NA,NA,NA,NA
Bra025406,NA,NA,QTL2,A06,20709395,20712037,AT3G29810.1,AT3G29810,COBL2,"NA",86.329,1324,160,4,193,1498,1326,6,0,1573,UNHmax2011,3.1587255353405626,1.9556731218844174,1.6819380753427192e-6,3.644580555096377e-6,15439
Bra025407,NA,NA,QTL2,A06,20706329,20708234,AT3G29970.1,AT3G29970,"NA","NA",92.803,264,19,0,154,417,264,1,4.58e-108,390,UNHmax2011,NA,NA,NA,NA,NA
Bra025408,NA,NA,QTL2,A06,20700564,20706061,AT2G10440.1,AT2G10440,"NA","NA",66.087,2244,454,48,1360,3370,639,2808,0,677,UNHmax2011,4.977743495035385,3.120457061174498,5.091378245557897e-16,3.0650909605975177e-15,23907
Bra025409,NA,NA,QTL2,A06,20654364,20657518,AT3G30180.1,AT3G30180,BR6OX2;CYP85A2,"Encodes a cytochrome p450 enzyme that catalyzes the last reaction in the production of brassinolide.  It is capable of converting 6-deoxocastasterone into castasterone, a C-6 oxidation, as well as the further conversion of castasterone into brassinolide by a Baeyer-Villinger oxidation reaction at C-6, resulting in the formation of an unusual seven-membered lactone ring.  The enzyme possesses high affinity for both C28- and C27-Brassinosteroids. The expression of the gene using a CYP85A2 promoter:LUC fusion construct was shown to be under circadian and light control.",89.7,1398,144,0,303,1700,1398,1,0,1873,UNHmax2011,4.578138080452152,2.8382859978365995,1.1138472487508766e-13,5.497894787739347e-13,22861
Bra025410,NA,NA,QTL2,A06,20645625,20647630,AT3G30210.1,AT3G30210,ATMYB121;MYB121,"Encodes a putative transcription factor, member of the R2R3 factor gene family (MYB121).",82.057,836,119,8,223,1034,829,1,0,823,UNHmax2011,NA,NA,NA,NA,NA
Bra025411,NA,NA,QTL2,A06,20627958,20632014,AT3G30260.1,AT3G30260,AGL79,"NA",85.392,753,104,2,136,885,750,1,0,859,UNHmax2011,NA,NA,NA,NA,NA
Bra025412,NA,NA,QTL2,A06,20615988,20620712,AT5G38880.1,AT5G38880,43317,"NA",80.922,2385,403,6,365,2707,2375,1,0,2269,UNHmax2011,5.134541375318639,6.807424953859171,6.8680180598923644e-43,1.1276766422737359e-41,26923
Bra025413,NA,NA,QTL2,A06,20612090,20615966,AT3G30300.1,AT3G30300,"NA","NA",87.799,2049,229,5,354,2396,1,2034,0,2565,UNHmax2011,4.709079070895321,2.2984922354197495,3.2003421232204404e-9,9.794748370714592e-9,19302
Bra025414,NA,NA,QTL2,A06,20602258,20606521,AT3G30340.1,AT3G30340,UMAMIT32,"NA",86.849,1095,141,1,153,1244,1095,1,0,1324,UNHmax2011,NA,NA,NA,NA,NA
Bra025415,NA,NA,QTL2,A06,20582848,20584758,AT3G30380.2,AT3G30380,"NA","NA",84.595,1149,159,3,1,1146,1134,1,0,1278,UNHmax2011,2.3435882039879923,2.293960919397724,3.4836617090173098e-9,1.0601869838015736e-8,19249
Bra025416,NA,NA,QTL2,A06,20580023,20582444,AT3G30390.1,AT3G30390,"NA",Encodes a putative amino acid transporter.,87.318,1372,171,1,400,1771,15,1383,0,1689,UNHmax2011,5.423473714715793,1.4582482403954313,0.0049358423009145565,0.00683578391703471,7969
Bra025417,NA,NA,QTL2,A06,20572486,20573154,AT3G30460.1,AT3G30460,"NA","NA",81.543,363,64,1,126,485,422,60,5.4e-96,351,UNHmax2011,1.0609459025395591,1.6152562324155546,4.940793655132602e-4,7.78727101574256e-4,10480
