name,UN_network,MR_Cutoff,.id,chrom,start,end,subject,AGI,At_symbol,At_description,perc_ID,aln_length,mismatch,gap_open,qstart,qend,sstart,send,eval,score,FVTtrait,AveExpr.UN,F.UN,P.Value.UN,adj.P.Val.UN,rank_F.UN
Bra029191,NA,NA,QTL1,A03,6779096,6784686,AT3G47090.1,AT3G47090,"NA","NA",77.811,2677,561,9,1,2653,1,2668,0,2140,UNr2012,3.086031213385881,1.313033387934044,0.031680606825182714,0.03961872432665931,5745
Bra029192,NA,NA,QTL1,A03,6784818,6787077,AT4G00650.1,AT4G00650,FLA;FRI;RSB7,Encodes a major determinant of natural variation in Arabidopsis flowering time. Dominant alleles of FRI confer a vernalization requirement causing plants to overwinter vegetatively. Many early flowering accessions carry loss-of-function fri alleles .Twenty distinct haplotypes that contain non-functional FRI alleles have been identified and the distribution analyzed in over 190 accessions. The common lab strains- Col and Ler each carry loss of function mutations in FRI.,75.351,499,117,1,920,1418,937,445,1.89e-94,347,UNr2012,3.470754062413124,3.007698365710223,4.3679867973204446e-15,2.4466870946772668e-14,23551
Bra029192,NA,NA,QTL13,A03,6784818,6787077,AT4G00650.1,AT4G00650,FLA;FRI;RSB7,Encodes a major determinant of natural variation in Arabidopsis flowering time. Dominant alleles of FRI confer a vernalization requirement causing plants to overwinter vegetatively. Many early flowering accessions carry loss-of-function fri alleles .Twenty distinct haplotypes that contain non-functional FRI alleles have been identified and the distribution analyzed in over 190 accessions. The common lab strains- Col and Ler each carry loss of function mutations in FRI.,75.351,499,117,1,920,1418,937,445,1.89e-94,347,UNiD2012,3.470754062413124,3.007698365710223,4.3679867973204446e-15,2.4466870946772668e-14,23551
Bra029193,NA,NA,QTL13,A03,6788238,6792686,AT5G51070.1,AT5G51070,CLPD;ERD1;SAG15,ATP-dependent Clp protease regulatory subunit,87.298,2850,332,8,1,2832,2838,1,0,3499,UNiD2012,5.376785166592475,2.156334572513154,4.483920989108998e-8,1.1938798821935244e-7,17902
Bra029193,NA,NA,QTL1,A03,6788238,6792686,AT5G51070.1,AT5G51070,CLPD;ERD1;SAG15,ATP-dependent Clp protease regulatory subunit,87.298,2850,332,8,1,2832,2838,1,0,3499,UNr2012,5.376785166592475,2.156334572513154,4.483920989108998e-8,1.1938798821935244e-7,17902
Bra029194,NA,NA,QTL13,A03,6796726,6802215,AT5G51060.1,AT5G51060,ATRBOHC;RBOHC;RHD2,RHD2 (along with RHD3 and RHD4) is required for normal root hair elongation. Has NADPH oxidase activity. Gene is expressed in the elongation and differention zone in trichoblasts and elongating root hairs. RDH2 is localized to the growing tips of root hair cells. It is required for the production of reactive oxygen species in response to extracellular ATP stimulus. The increase in ROS production stimulates Ca2+ influx.,87.555,2740,300,14,206,2932,7,2718,0,3378,UNiD2012,1.5633492761733665,1.2609488197386896,0.05707132950792004,0.06904046224715385,4971
Bra029194,NA,NA,QTL1,A03,6796726,6802215,AT5G51060.1,AT5G51060,ATRBOHC;RBOHC;RHD2,RHD2 (along with RHD3 and RHD4) is required for normal root hair elongation. Has NADPH oxidase activity. Gene is expressed in the elongation and differention zone in trichoblasts and elongating root hairs. RDH2 is localized to the growing tips of root hair cells. It is required for the production of reactive oxygen species in response to extracellular ATP stimulus. The increase in ROS production stimulates Ca2+ influx.,87.555,2740,300,14,206,2932,7,2718,0,3378,UNr2012,1.5633492761733665,1.2609488197386896,0.05707132950792004,0.06904046224715385,4971
Bra029580,NA,NA,QTL2,A05,23919474,23920672,AT3G06460.1,AT3G06460,"NA","NA",80.673,802,143,3,236,1028,799,1,0,746,UNr2012,2.6957677392544075,1.6960211644206906,1.3793436061223973e-4,2.3344366550750865e-4,11730
Bra029581,NA,NA,QTL2,A05,23916474,23919242,AT3G06483.1,AT3G06483,ATPDHK;PDK,Pyruvate dehydrogenase kinase (PDK) specifically phosphorylates the E1&#945; subunit of the pyruvate dehydrogenase complex (PDC) on a Ser residue using ATP as a phosphate donor.  PDK is a unique type of protein kinase having a His-kinase-like sequence but Ser-kinase activity. Site-directed mutagenesis and structural analysis indicate that PDK belongs to the GHKL superfamily.,87.963,1080,127,3,260,1339,25,1101,0,1352,UNr2012,2.69901081828483,3.8429919128344334,6.859486523930705e-22,5.805956884205652e-21,25282
Bra029582,NA,NA,QTL2,A05,23899043,23901459,AT3G06490.1,AT3G06490,AtMYB108;BOS1;MYB108,"putative transcription factor MYB108 (MYB108) mRNA,",87.654,972,117,1,184,1152,972,1,0,1211,UNr2012,NA,NA,NA,NA,NA
Bra029583,NA,NA,QTL2,A05,23885991,23890381,AT3G06500.1,AT3G06500,A/N-InvC,"NA",84.635,2011,235,16,378,2330,1995,1,0,2228,UNr2012,5.306918099558576,2.9526544393496077,1.2499261525375171e-14,6.704000550223675e-14,23324
Bra029584,NA,NA,QTL2,A05,23881994,23885514,AT3G06510.1,AT3G06510,ATSFR2;SFR2,"Encodes a protein with beta-glucosidase activity, mutants show increased sensitivity to freezing",87.027,1850,227,3,326,2165,1869,23,0,2253,UNr2012,5.94723964358834,5.222082489489496,2.6613289760254275e-32,3.280093683778889e-31,26343
Bra029585,NA,NA,QTL2,A05,23869005,23880549,AT3G06530.1,AT3G06530,"NA","NA",84.681,6639,960,9,290,6916,6594,1,0,7398,UNr2012,6.331966002135394,1.440663960709069,0.006277454276495792,0.008583109610272399,7702
Bra029586,NA,NA,QTL2,A05,23866115,23869006,AT3G06540.1,AT3G06540,AthREP;REP,"NA",83.167,1705,252,10,87,1769,1,1692,0,1768,UNr2012,4.778978677214015,1.3226334872090748,0.028285265557088966,0.03560716607344779,5896
Bra029587,NA,NA,QTL2,A05,23859935,23863164,AT3G06550.3,AT3G06550,RWA2,"NA",91.261,1602,140,0,117,1718,34,1635,0,2259,UNr2012,4.095165895010608,2.1546973157212888,4.620994712378522e-8,1.227412919618896e-7,17876
Bra029588,NA,NA,QTL2,A05,23855587,23858058,AT3G06560.1,AT3G06560,PAPS3,Encodes a poly(A) polymerase. Located in the cytoplasm.,81.553,1545,264,3,1,1545,1524,1,0,1507,UNr2012,1.1936900603714105,2.730516155866959,8.758583138058702e-13,3.962927105458757e-12,22333
Bra029589,NA,NA,QTL2,A05,23852595,23855245,AT3G06580.1,AT3G06580,GAL1;GALK,Encodes a protein with galactose kinase activity. The gene was shown to complement the yeast gal1 mutant defective in the galactokinase gene GAL1.,89.873,1491,151,0,1,1491,1,1491,0,2008,UNr2012,6.047324432214848,2.048960517952871,3.175276168478048e-7,7.565559939987424e-7,16637
Bra029590,NA,NA,QTL2,A05,23847298,23851062,AT3G06590.1,AT3G06590,AIF2,"NA",78.625,669,113,8,159,824,1,642,1.5e-156,553,UNr2012,1.839524792879196,0.9938627521245663,0.5072324419479128,0.5394472342247649,1713
Bra029591,NA,NA,QTL2,A05,23836169,23837832,AT3G06600.1,AT3G06600,"NA","NA",71.235,591,95,12,17,541,1,582,2.15e-84,313,UNr2012,0.9087209397356181,1.400573376613907,0.010699836643353723,0.014199088871530091,7066
Bra029592,NA,NA,QTL2,A05,23834975,23835876,AT3G06610.1,AT3G06610,"NA","NA",89.368,348,37,0,1,348,348,1,2.08e-129,461,UNr2012,4.642785494739201,1.3336307639192082,0.024796226286714393,0.03144694603793533,6064
Bra029593,NA,NA,QTL2,A05,23829187,23835222,AT3G06620.1,AT3G06620,"NA","NA",85.009,2328,262,6,198,2444,1,2322,0,2677,UNr2012,5.4442008223515215,1.9935303484666334,8.586874747581759e-7,1.938945536103291e-6,15973
Bra029594,NA,NA,QTL2,A05,23822286,23827762,AT3G06620.1,AT3G06620,"NA","NA",86.928,1071,137,1,1035,2105,1188,2255,0,1299,UNr2012,NA,NA,NA,NA,NA
Bra029595,NA,NA,QTL2,A05,23817279,23819600,AT3G66654.1,AT3G66654,"NA","NA",86.779,711,88,1,189,893,711,1,0,859,UNr2012,5.552831584290182,1.5761536373699203,8.976038802751291e-4,0.0013702810607448429,9890
Bra029596,NA,NA,QTL2,A05,23813276,23817111,AT3G66658.2,AT3G66658,ALDH22A1,Encodes a putative aldehyde dehydrogenase. The gene is not responsive to osmotic stress and is expressed constitutively at a low level in plantlets and root cultures.,93.404,1789,118,0,186,1974,1,1789,0,2695,UNr2012,5.752094340705816,1.7691254404166328,4.160300926016202e-5,7.533319034047024e-5,12837
Bra029597,NA,NA,QTL2,A05,23809406,23813159,AT4G32670.1,AT4G32670,"NA","NA",70.619,1552,408,23,1350,2874,1043,2573,0,682,UNr2012,3.3262755111912927,1.7120827867514383,1.0635304443479486e-4,1.8228680365040649e-4,11943
Bra029598,NA,NA,QTL2,A05,23802073,23803023,AT3G06710.1,AT3G06710,"NA","NA",75.949,158,38,0,315,472,12,169,7.85e-25,114,UNr2012,NA,NA,NA,NA,NA
Bra029599,NA,NA,QTL2,A05,23776335,23782899,AT3G06670.1,AT3G06670,"NA","NA",88.761,2598,247,6,274,2838,6,2591,0,3382,UNr2012,5.573127680208244,1.7184015721390875,9.596088679980596e-5,1.6539449905470074e-4,12036
Bra029600,NA,NA,QTL2,A05,23774841,23775699,AT3G06700.1,AT3G06700,"NA","NA",89.247,186,20,0,75,260,1,186,1.71e-64,246,UNr2012,7.74983744108878,1.197004580409844,0.11009582830333345,0.12832278442836084,4073
Bra029601,NA,NA,QTL2,A05,23772457,23774595,AT3G06730.1,AT3G06730,TRX,"Encodes a plastidial thioredoxin (TRX) isoform that defines a branch of plastidial TRXs lying between x- and y-type TRXs and thus was named TRX z. Possesses disulfide reductase activity in vitro. TRX z was previously named as Trx p (thioredoxin putative and plastidic) before its thioredoxin activity was confirmed (Meng et al., PNAS 2010, 107:3900). Knockout mutant of TRX z has a severe albino phenotype and is inhibited in chloroplast development. Two fructokinase-like proteins (FLN1 and FLN2), members of the pfkB-carbohydrate kinase family, are potential TRX z targets.",93,200,14,0,275,474,552,353,3.15e-80,298,UNr2012,4.104991394063309,1.251582060920105,0.06313147465122439,0.07594851511965173,4839
Bra029602,NA,NA,QTL2,A05,23771012,23772025,AT3G06750.1,AT3G06750,"NA","NA",72.098,491,69,8,170,653,15,444,1.95e-78,293,UNr2012,2.9048063434065714,1.5212688626485067,0.0020226696195760237,0.0029512363932209613,9021
Bra029603_Bra029604,NA,NA,QTL2,A05,23767327,23769077,AT3G06760.1,AT3G06760,"NA","NA",82.754,690,86,8,189,860,675,1,0,702,UNr2012,5.615035558295964,1.4290128667992879,0.007345725868524825,0.0099596703177672,7525
Bra029605,NA,NA,QTL2,A05,23765012,23766054,AT3G06780.1,AT3G06780,"NA","NA",78.758,612,97,9,393,977,606,1,5.03e-143,508,UNr2012,2.181122163282972,2.6091604832139157,8.907181203479604e-12,3.657800755498543e-11,21688
Bra029606,NA,NA,QTL2,A05,23760101,23764929,AT3G06810.1,AT3G06810,IBR3,"Encodes a protein with similarity to acyl-CoA dehydrogenases. Mutations in IBR3 render   plants resistant to indole-3-butryic acid, a putative storage form of the biologically active auxin IAA  (indole-3-acetic acid). IBR3 is hypothesized to carry out the second step in a  &#946;-oxidation-like process of IBA metabolism in Arabidopsis.  Though its subcellular location has not been determined, IBR3 has a peroxisomal targeting  sequence and  two other putative IBA metabolic enzymes (IBR1 and IBR10)  can be found in this organelle. No specific enzymatic activity has been  documented for IBR3, but double mutant analyses with CHY1 argue against a role for IBR3 in general fatty  acid &#946;-oxidation.",89.064,2478,253,2,160,2622,2475,1,0,3254,UNr2012,5.000096391125247,4.247210028107347,4.648346237588811e-25,4.471771474469666e-24,25689
Bra029607,NA,NA,QTL2,A05,23757289,23759500,AT3G06830.1,AT3G06830,"NA","NA",83.129,1713,264,6,1,1702,1707,9,0,1783,UNr2012,NA,NA,NA,NA,NA
Bra029608,NA,NA,QTL2,A05,23750561,23756377,AT3G06860.1,AT3G06860,ATMFP2;MFP2,Encodes a multifunctional protein. Involved in peroxisomal fatty acid beta oxidation. Loss-of-function mutant lacks hydroxyacyl-CoA dehydrogenase activity and have reduced levels of long-chain enoyl-CoA hydratase activity. The mutant has fewer but larger peroxisomes.,89.807,2178,222,0,667,2844,2178,1,0,2928,UNr2012,5.301554667670895,1.9334663383409132,2.4877240595191893e-6,5.275395616413649e-6,15150
Bra029609,NA,NA,QTL2,A05,23747121,23748797,AT3G06868.1,AT3G06868,"NA","NA",79.17,1133,154,18,271,1344,1110,1,0,973,UNr2012,3.160341605163874,2.4456852412120518,1.997654585388225e-10,7.065855848724199e-10,20564
Bra029610,NA,NA,QTL2,A05,23744872,23745526,AT3G06890.1,AT3G06890,"NA","NA",81.912,387,61,1,144,521,387,1,7.34e-107,387,UNr2012,NA,NA,NA,NA,NA
Bra029611,NA,NA,QTL2,A05,23741327,23744504,AT3G06930.1,AT3G06930,ATPRMT4B;PRMT4B,"Encodes an type I protein arginine methyltransferase. PRMT4b can catalyze the asymmetric dimethylation of arginines 2,17, and 26 on histone 3 and can also methylate myelin basic protein in vitro. Double mutants lacking PRMT4a and 4b have reduced levels of histone 3 methylated at R17. These double mutants flower late due to defects in the autonomous pathway and they have elevated levels of FLC transcripts.",86.903,1611,190,4,139,1734,1,1605,0,1956,UNr2012,5.266727440315414,2.3137264756952494,2.4055776949673616e-9,7.466771476756638e-9,19433
Bra029612,NA,NA,QTL2,A05,23731924,23734253,AT5G11412.1,AT5G11412,"NA","NA",66.429,280,74,6,131,406,149,412,4.33e-12,73.4,UNr2012,4.648920268194641,2.139255943635683,6.136359900680241e-8,1.604644400553691e-7,17706
Bra029613,NA,NA,QTL2,A05,23728519,23731870,AT3G06980.1,AT3G06980,"NA","NA",87.05,1668,197,5,284,1940,2344,685,0,2030,UNr2012,6.5625784843051775,2.389830598338006,5.745161541808167e-10,1.927018732661244e-9,20122
Bra029614,NA,NA,QTL2,A05,23707162,23712328,AT3G07010.1,AT3G07010,"NA","NA",89.049,1251,137,0,351,1601,1,1251,0,1638,UNr2012,2.3813530221328034,1.9928742193516176,8.687962083511456e-7,1.9608447253196853e-6,15967
Bra029615,NA,NA,QTL2,A05,23702469,23706525,AT3G07020.2,AT3G07020,SGT;UGT80A2,"NA",87.487,1934,213,8,318,2244,3,1914,0,2387,UNr2012,5.4299518502077975,2.262689722990056,6.248719745382448e-9,1.8519414624276234e-8,18996
Bra029616,NA,NA,QTL2,A05,23700456,23700711,AT3G22920.1,AT3G22920,"NA","NA",75.373,134,33,0,92,225,140,7,8.24e-19,93.3,UNr2012,NA,NA,NA,NA,NA
Bra029617,NA,NA,QTL2,A05,23696667,23699689,AT3G07050.1,AT3G07050,NSN1,"NA",83.214,1811,216,14,110,1894,1,1749,0,1912,UNr2012,5.317771346566027,2.76530455150903,4.5015367541633106e-13,2.0932693539067927e-12,22504
Bra029618,NA,NA,QTL2,A05,23689266,23695918,AT3G07060.1,AT3G07060,emb1974,"NA",85.142,2120,270,6,1724,3804,2238,125,0,2417,UNr2012,3.6751716558502445,1.4113357848630452,0.009292147097132516,0.012423620603516228,7227
Bra029619,NA,NA,QTL2,A05,23687926,23688313,AT3G51830.1,AT3G51830,ATG5;SAC8,"putative transmembrane protein G5p (AtG5) mRNA, complete",82.55,149,26,0,1,149,1,149,1.04e-36,152,UNr2012,NA,NA,NA,NA,NA
Bra029620,NA,NA,QTL2,A05,23680290,23681921,AT3G07080.1,AT3G07080,"NA","NA",86.638,232,31,0,4,235,1224,993,3.39e-74,279,UNr2012,NA,NA,NA,NA,NA
Bra029621,NA,NA,QTL2,A05,23678432,23680121,AT3G07090.1,AT3G07090,"NA","NA",80.387,826,133,4,173,997,1,798,0,767,UNr2012,5.414678275013646,1.3699121244935863,0.015851718736486442,0.020581389163840277,6589
Bra029622,NA,NA,QTL2,A05,23672989,23677638,AT3G07100.1,AT3G07100,AtSEC24A;ERMO2;SEC24A,Encodes SEC24a/ERMO2.  Required for endoplasmic reticulum (ER) morphology.,84.234,3146,295,18,363,3367,28,3113,0,3537,UNr2012,4.049296185551689,0.8988271820087288,0.7506422591259679,0.7762855699514176,948
Bra029623,NA,NA,QTL2,A05,23670796,23671441,AT3G07120.1,AT3G07120,"NA","NA",76.437,696,102,7,1,635,1083,389,5.19e-153,540,UNr2012,NA,NA,NA,NA,NA
Bra029624,NA,NA,QTL2,A05,23668313,23671831,AT3G07130.1,AT3G07130,ATPAP15;PAP15,"Encodes PAP15, a purple acid phosphatase with phytase activity.  Expression of PAP15 is developmentally and temporally regulated, with strong expression at the early stages of seedling growth and pollen germination. The expression is also organ/tissue-specific, with strongest expression in the vasculature, pollen grains, and roots. Recombinant PAP protein exhibits broad substrate specificity with moderate phytase activity. PAP15 likely mobilizes phosphorus reserves in plants, particularly during seed and pollen germination.",86.835,1580,204,2,206,1784,23,1599,0,1907,UNr2012,3.6845816207653996,3.539184440233227,1.8898998530784224e-19,1.4186868025151142e-18,24850
Bra029625,NA,NA,QTL2,A05,23664327,23667470,AT3G07140.2,AT3G07140,"NA","NA",85.179,1923,234,6,1,1887,1932,25,0,2203,UNr2012,5.610629196732504,0.8486458907911286,0.8527270908571993,0.8719185448048717,632
Bra029626,NA,NA,QTL2,A05,23663586,23664443,AT3G07150.1,AT3G07150,"NA","NA",81.469,599,102,4,6,601,6,598,2.86e-162,571,UNr2012,1.7632559005844368,1.2757816772286314,0.0484896756385139,0.05924403431660913,5205
Bra029627,NA,NA,QTL2,A05,23656064,23657688,AT5G67290.1,AT5G67290,"NA","NA",81.84,1239,177,4,154,1362,1,1221,0,1245,UNr2012,5.031832073077544,1.72220820064011,9.018420523453583e-5,1.5596322289739342e-4,12093
Bra029628,NA,NA,QTL2,A05,23641720,23655432,AT3G07160.1,AT3G07160,ATGSL10;CALS9;gsl10;GSL10,"Encodes GSL10, a member of the Glucan Synthase-Like (GSL) family believed to be involved in the synthesis of the cell wall component callose.  GSL10 is required for male gametophyte development and plant growth.  Has a role in entry of microspores into mitosis.  GSL10 mutation leads to perturbation of microspore division symmetry, irregular callose deposition and failure of generative cell engulfment by the vegetative cell cytoplasm.  Also refer to GSL8 (At2g36850).",88.858,5744,563,10,1,5740,1,5671,0,7497,UNr2012,6.79033148333663,1.1819908792085079,0.1270254941271239,0.14693809731010726,3886
Bra029629,NA,NA,QTL2,A05,23639888,23641135,AT3G07170.1,AT3G07170,"NA","NA",87.399,619,69,3,248,866,610,1,0,760,UNr2012,3.3132946247972286,1.9001077907005204,4.459213193591388e-6,9.147529433551191e-6,14694
Bra029630,NA,NA,QTL2,A05,23636456,23639933,AT3G07180.1,AT3G07180,"NA","NA",86.216,1821,221,5,40,1851,1,1800,0,2158,UNr2012,5.73794530110209,1.074177326260443,0.3093245058141651,0.33947304695966946,2547
Bra029631,NA,NA,QTL2,A05,23629040,23631844,AT3G07200.1,AT3G07200,"NA","NA",77.193,456,80,3,1,447,549,109,5.32e-99,361,UNr2012,3.4594374891281867,1.1785458551119414,0.1311813489387153,0.15147465474338298,3842
Bra029632,NA,NA,QTL2,A05,23625515,23628619,AT3G07210.1,AT3G07210,"NA","NA",83.046,1681,204,17,312,1950,1,1642,0,1743,UNr2012,3.012939160167701,1.3722351912760236,0.01539382328437472,0.020020420356414936,6626
Bra029633,NA,NA,QTL2,A05,23619954,23622310,AT3G07220.1,AT3G07220,AtFHA2;FHA2,"NA",81.442,943,151,3,364,1282,943,1,0,921,UNr2012,6.287178446674695,1.2358808121112195,0.07450479676585879,0.08882203658184555,4622
Bra029634,NA,NA,QTL2,A05,23614376,23617519,AT3G07270.2,AT3G07270,"NA","NA",81.458,1413,202,9,270,1634,1401,1,0,1380,UNr2012,1.102802725018367,1.9129879588637735,3.5618433171858825e-6,7.39612662734209e-6,14863
Bra029635,NA,NA,QTL2,A05,23610016,23610848,AT1G72160.1,AT1G72160,"NA","NA",73.394,109,29,0,445,553,469,577,3.58e-10,66.2,UNr2012,NA,NA,NA,NA,NA
Bra029636,NA,NA,QTL2,A05,23605070,23608053,AT5G48610.1,AT5G48610,"NA","NA",74.107,224,34,3,451,653,1,221,3.55e-35,150,UNr2012,3.7229264484478466,1.3883549953115242,0.012533979869965892,0.016494864805002854,6885
Bra029637,NA,NA,QTL2,A05,23600665,23604518,AT3G07300.1,AT3G07300,"NA","NA",90.278,1224,110,2,116,1339,1,1215,0,1671,UNr2012,3.4048603351293245,3.3569172481810474,5.772701781050432e-18,3.9468594004091054e-17,24476
Bra029638,NA,NA,QTL2,A05,23598147,23599937,AT3G07310.1,AT3G07310,"NA","NA",84.054,1110,171,2,1,1107,1,1107,0,1200,UNr2012,2.7907288995173585,1.3165875847596455,0.03038368795375104,0.03809988479827377,5807
Bra029639,NA,NA,QTL2,A05,23594512,23596568,AT3G07320.1,AT3G07320,"NA","NA",85.247,1376,200,1,296,1671,11,1383,0,1564,UNr2012,5.174919659974896,2.1921302078792175,2.317152443053177e-8,6.412600273911427e-8,18310
Bra029640,NA,NA,QTL2,A05,23587817,23590536,AT3G07340.1,AT3G07340,"NA","NA",75.401,1435,189,20,294,1628,1,1371,0,1054,UNr2012,2.483718682589021,3.853833053751318,5.624730037706725e-22,4.7749410933069695e-21,25292
Bra029641,NA,NA,QTL2,A05,23582957,23584356,AT3G07350.1,AT3G07350,"NA","NA",82.249,907,147,4,233,1135,897,1,0,904,UNr2012,0.8189081510171395,1.7586495492841245,4.95134121616869e-5,8.871011185871134e-5,12668
Bra029642,NA,NA,QTL2,A05,23573229,23575497,AT3G07360.1,AT3G07360,ATPUB9;PUB9,Encodes a protein containing a U-box and an ARM domain. This protein has E3 ubiquitin ligase activity based on in vitro assays.;The protein that is predicted to be encoded by this gene model lacks the U-box domain identified in the AT3G07360.1 gene model.,84.842,1392,199,3,322,1710,1383,1,0,1557,UNr2012,3.929011693100425,1.6231779733937284,4.3703739386161713e-4,6.937808299033634e-4,10610
Bra029643,NA,NA,QTL2,A05,23570042,23572301,AT3G07370.1,AT3G07370,ATCHIP;CHIP,"Encodes AtCHIP, a new class of E3 ubiquitin ligases with three tetratricopeptide repeats and a U-box domain, structurally similar to the animal CHIP proteins. Plays an important role in plant cellular metabolism under temperature stress conditions. Functions as an E3 ubiquitin ligase of protein phosphatase 2A subunits and alters plant response to abscisic acid treatment.",86.926,849,99,1,230,1078,1,837,0,1038,UNr2012,4.608130713652245,2.30957352684304,2.6003677564599314e-9,8.035716593962846e-9,19392
Bra029644,NA,NA,QTL2,A05,23554833,23557794,AT3G07390.1,AT3G07390,AIR12,isolated from differential screening of a cDNA library from auxin-treated root culture. sequence does not show homology to any known proteins and is predicted to be extracellular.,76.56,593,123,6,815,1397,596,10,2.05e-119,430,UNr2012,3.44343033476327,2.4707372143013453,1.2422533006303382e-10,4.497716294830833e-10,20751
Bra029645,NA,NA,QTL2,A05,23547778,23552153,AT1G07670.1,AT1G07670,ATECA4;ECA4,"NA",86.481,3203,409,4,284,3480,3185,1,0,3828,UNr2012,4.672202689349395,2.085650119411099,1.6334717720753058e-7,4.030673847637706e-7,17051
Bra029646,NA,NA,QTL2,A05,23542735,23547214,AT3G07400.1,AT3G07400,"NA","NA",86.647,3048,338,6,1,3015,3012,1,0,3698,UNr2012,4.719848627666124,2.5527417680749758,2.6120970651611735e-11,1.0200735412619605e-10,21328
Bra029647,NA,NA,QTL2,A05,23540046,23542426,AT3G07420.1,AT3G07420,ATNS2;NS2;SYNC2;SYNC2_ARATH,Encodes an asparaginyl-tRNA synthetase.,84.979,1924,263,8,1,1905,1,1917,0,2154,UNr2012,1.7177325196152893,1.9161806949836009,3.3684555704456588e-6,7.01896237051433e-6,14911
Bra029648,NA,NA,QTL2,A05,23537810,23538407,AT3G07425.1,AT3G07425,"NA","NA",88.889,297,33,0,62,358,297,1,6.67e-107,387,UNr2012,-0.09083488062211927,1.6321158879364945,3.8028927583833803e-4,6.081743255457701e-4,10743
Bra029649,NA,NA,QTL2,A05,23537110,23537660,AT3G07450.1,AT3G07450,"NA","NA",85.567,291,42,0,52,342,31,321,9.71e-92,336,UNr2012,2.93515290996374,1.5577101182262225,0.001183461548612914,0.0017798486872119934,9607
Bra029650,NA,NA,QTL2,A05,23534278,23535848,AT3G07460.2,AT3G07460,"NA","NA",73.757,724,147,19,439,1141,1,702,1.99e-111,403,UNr2012,4.792415324334474,1.1149873232977996,0.22742407800019257,0.25435155729370423,3036
Bra029651,NA,NA,QTL2,A05,23533120,23533835,AT3G07480.1,AT3G07480,"NA","NA",83.75,480,63,2,212,676,480,1,1.89e-146,518,UNr2012,6.796632499518041,1.465848073736465,0.0044434038698283225,0.0061914796413064235,8095
Bra029652,NA,NA,QTL2,A05,23526906,23527440,AT3G07510.1,AT3G07510,"NA","NA",85.271,516,76,0,19,534,55,570,9.38e-168,589,UNr2012,1.1990381063421676,1.5943973161954985,6.805993768011854e-4,0.0010541017252369738,10159
Bra029653,NA,NA,QTL2,A05,23524837,23525950,AT3G07525.1,AT3G07525,ATATG10;ATG10,Encodes an E1 ligase involved in autophagic vesicle formation.,83.847,681,98,3,1,672,1,678,0,729,UNr2012,2.1864022230432227,1.0388602265303086,0.3916141382293097,0.4233011882496739,2147
Bra029654,NA,NA,QTL2,A05,23521006,23524423,AT3G07530.1,AT3G07530,"NA","NA",83.83,2115,270,5,362,2419,2100,1,0,2315,UNr2012,2.2148611642733624,1.5996263665706563,6.283292698169681e-4,9.772647302036047e-4,10237
Bra029655,NA,NA,QTL2,A05,23518209,23520975,AT3G07540.1,AT3G07540,"NA","NA",73.602,1663,278,15,952,2475,886,2526,0,1097,UNr2012,3.8778365754959174,2.1490272518748537,5.128609487577471e-8,1.3534656797373742e-7,17806
Bra029656,NA,NA,QTL2,A05,23515150,23516338,AT3G07550.1,AT3G07550,"NA","NA",83.516,1189,190,2,478,1663,1186,1,0,1258,UNr2012,3.9980526972158836,5.83977002388933,1.3534275764987893e-36,1.8899202027797024e-35,26616
Bra029657,NA,NA,QTL2,A05,23513394,23514809,AT3G07560.1,AT3G07560,APM2;PEX13,"Encodes peroxin 13 (PEX13) involved in protein transport into peroxisomes, for example, peroxisomal import of nitric oxide synthase.",81.009,932,87,13,63,925,5,915,0,906,UNr2012,2.7709391253045137,2.484715198528747,9.527283821400522e-11,3.496711977876202e-10,20858
Bra029658,NA,NA,QTL2,A05,23510258,23513190,AT3G07565.1,AT3G07565,"NA","NA",85.354,792,89,4,1282,2061,777,1,0,911,UNr2012,3.3906811936408623,1.56358924076977,0.0010840287807165373,0.001637524348486758,9691
Bra029659,NA,NA,QTL2,A05,23509959,23511657,AT3G07568.1,AT3G07568,"NA","NA",85.507,207,30,0,54,260,1,207,3.37e-62,239,UNr2012,4.774180935857837,1.3168705130358007,0.0302824957848763,0.03798462433431782,5814
Bra029660,NA,NA,QTL2,A05,23506722,23509673,AT3G07570.1,AT3G07570,"NA","NA",84.423,1117,156,6,245,1352,1,1108,0,1220,UNr2012,0.018471977217059902,1.5107161055925802,0.0023560043730977316,0.0034079385119312666,8850
Bra029661,NA,NA,QTL2,A05,23503933,23505721,AT3G07580.1,AT3G07580,"NA","NA",76.722,421,80,4,115,520,1,418,1.32e-85,316,UNr2012,5.093738368126835,1.7777800300565598,3.601061875617372e-5,6.571725880081407e-5,12960
Bra029662,NA,NA,QTL2,A05,23502911,23503608,AT3G07590.1,AT3G07590,"NA","NA",87.36,356,33,2,2,357,344,1,2.18e-123,441,UNr2012,4.705613585570354,1.3445272637684575,0.021723635463577546,0.027729337079560136,6210
Bra029663,NA,NA,QTL2,A05,23501786,23502773,AT3G07600.1,AT3G07600,"NA","NA",79.31,435,57,6,147,563,1,420,5.35e-105,381,UNr2012,0.8875440398139021,6.637190515420729,8.089405562391207e-42,1.2999275709788738e-40,26885
