.id,MR_gene,MR_Cutoff,eQTL_start_bp,eQTL_end_bp,min_eQTL_LOD,max_eQTL_LOD,eQTL_candidate,chrom,start,end,subject,AGI,At_symbol,At_description,perc_ID,aln_length,mismatch,gap_open,qstart,qend,sstart,send,eval,score,FVTtrait,MR_chrom,MR_pos,eQTL_chrom,eQTL_start_cM,eQTL_end_cM
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002137,A10,11373930,11376186,AT5G18140.1,AT5G18140,DJC69,"NA",80.911,1032,157,8,371,1397,997,1,0,973,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002136,A10,11376223,11378135,AT5G18130.1,AT5G18130,"NA","NA",81.206,862,112,9,170,1000,843,1,0,829,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002135,A10,11381901,11383649,AT5G18120.1,AT5G18120,APRL7;ATAPRL7,"Encodes a protein disulfide isomerase-like (PDIL) protein, a member of a multigene family within the thioredoxin (TRX) superfamily.  This protein also belongs to the adenosine 5'-phosphosulfate reductase-like (APRL) group.",86.854,852,103,2,303,1154,865,23,0,1031,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002134,A10,11384147,11385507,AT5G18110.1,AT5G18110,NCBP,"NA",91.155,407,33,1,568,974,132,535,4.98e-162,571,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002133,A10,11385566,11387052,AT5G18100.1,AT5G18100,CSD3,A putative peroxisomal CuZnSOD inducible by a high-light pulse.,90.985,477,43,0,64,540,495,19,0,666,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002132,A10,11387375,11388621,AT5G18000.1,AT5G18000,VDD,"Encodes VERDANDI (VDD), a putative transcription factor belonging to the reproductive meristem (REM) family.  VDD is a direct target of the MADS domain ovule identity complex.  Mutation in VDD affects embryo sac differentiation.",74.098,915,205,12,1,899,921,23,1.19e-157,556,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002131,A10,11393906,11394206,AT5G18030.1,AT5G18030,"NA","NA",79.667,300,28,1,148,447,267,1,3.2e-78,291,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002130,A10,11395007,11396351,AT5G18030.1,AT5G18030,"NA","NA",81.293,294,28,1,456,749,267,1,4.64e-81,302,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002129,A10,11396766,11398404,AT5G18070.1,AT5G18070,DRT101,encodes a novel protein involved in DNA repair from UV damage. Isolated by functional complementation of E. coli UV-sensitive mutants (UVR genes).,82.23,1677,253,6,1,1638,1671,1,0,1694,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002128,A10,11400239,11400518,AT5G18060.1,AT5G18060,SAUR23,"NA",83.824,272,32,4,1,266,1,266,7.45e-77,286,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002127,A10,11401239,11401703,AT5G18030.1,AT5G18030,"NA","NA",80.272,294,31,1,171,464,267,1,1.08e-77,289,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002126,A10,11402897,11403176,AT5G18030.1,AT5G18030,"NA","NA",85.305,279,29,2,1,279,267,1,3.61e-87,320,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002123,A10,11407514,11408158,AT5G18080.1,AT5G18080,SAUR24,"NA",87.923,207,19,2,242,448,73,273,8.81e-68,257,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002122,A10,11408906,11409185,AT5G18080.1,AT5G18080,SAUR24,"NA",83.146,267,33,3,19,279,261,1,3.86e-74,277,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002121,A10,11410340,11410622,AT5G18060.1,AT5G18060,SAUR23,"NA",87.41,278,26,1,1,278,1,269,2.63e-95,347,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002120,A10,11411351,11412246,AT5G18080.1,AT5G18080,SAUR24,"NA",82.653,294,30,2,354,647,1,273,6.4e-84,311,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002119,A10,11412831,11415182,AT5G17990.1,AT5G17990,pat1;TRP1,"Encodes the tryptophan biosynthetic enzyme phosphoribosylanthranilate transferase  (PAT1, called trpD in bacteria). Converts anthranilate and phosphoribosylpyrophosphate into phosphoribosylanthranilate and inorganic pyrophosphate.",85.034,1323,163,4,1,1289,1335,14,0,1507,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002118,A10,11415547,11419303,AT5G17980.1,AT5G17980,"NA","NA",85.155,3166,437,7,205,3355,3148,1,0,3589,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002117,A10,11421470,11425505,AT5G17970.1,AT5G17970,"NA","NA",81.976,2297,405,7,61,2351,43,2336,0,2253,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002116,A10,11425718,11430446,AT5G17920.1,AT5G17920,ATCIMS;ATMETS;ATMS1,"Encodes a cytosolic cobalamin-independent methionine synthase, involved in methionine regeneration via the activated methyl cycle (SAM cycle). The protein undergoes thiolation following treatment with the oxidant tert-butylhydroperoxide.",93.168,2298,157,0,228,2525,2298,1,0,3436,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002115,A10,11432805,11438126,AT5G17910.1,AT5G17910,"NA","NA",77.849,1562,198,17,2640,4091,2026,503,0,1314,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002114,A10,11446617,11449308,AT4G08580.1,AT4G08580,"NA","NA",84.174,1308,189,2,626,1915,1308,1,0,1433,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002113,A10,11449526,11450360,AT5G17870.1,AT5G17870,PSRP6,plastid-specific ribosomal protein 6 precursor (Psrp-6) - like,84.709,327,41,2,359,685,318,1,1e-99,363,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002112,A10,11454962,11457018,AT5G17860.1,AT5G17860,CAX7,"NA",85.813,1734,219,3,114,1841,1,1713,0,2030,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002110,A10,11458910,11461015,AT5G17850.1,AT5G17850,"NA","NA",81.091,1687,251,13,119,1744,1680,1,0,1608,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002109,A10,11462842,11464506,AT5G17830.1,AT5G17830,"NA","NA",74.571,700,164,5,613,1305,816,124,1.59e-125,450,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002108,A10,11471778,11473917,AT5G17810.1,AT5G17810,WOX12,Encodes a WUSCHEL-related homeobox gene family member with 65 amino acids in its homeodomain. Proteins in this family contain a sequence of eight residues (TLPLFPMH) downstream of the homeodomain called the WUS box.,86.1,777,87,6,119,883,40,807,0,906,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002107,A10,11475494,11477796,AT5G17800.1,AT5G17800,AtMYB56;MYB56,Member of the R2R3 factor gene family.,80.317,1011,124,11,159,1133,972,1,0,944,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002106,A10,11483299,11485867,AT5G17790.1,AT5G17790,VAR3,Encodes a 85.9 kDa protein containing novel repeats and zinc fingers described as protein interaction domains.  VAR3 is a part of a protein complex required for normal chloroplast and palisade cell development.  Mutants display a variegated phenotype due to somatic areas lacking or containing developmentally retarded chloroplasts and greatly reduced numbers of palisade cells.,78.334,2317,296,22,1,2151,1,2277,0,2003,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002105,A10,11486152,11488251,AT5G17780.2,AT5G17780,"NA","NA",82.24,1250,189,6,109,1328,11,1257,0,1256,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002104,A10,11488542,11490948,AT5G17770.1,AT5G17770,ATCBR;CBR;CBR1,"Encodes NADH:cytochrome (Cyt) b5 reductase that displayed strict specificity to NADH for the reduction of a recombinant Cyt b5 (AtB5-A), whereas no Cyt b5 reduction was observed when NADPH was used as the electron donor.",89.835,846,86,0,152,997,1,846,0,1139,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002103,A10,11492655,11494584,AT5G17760.1,AT5G17760,"NA","NA",85.055,1539,206,4,145,1680,1,1518,0,1743,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002102,A10,11495162,11496741,AT5G17720.1,AT5G17720,"NA","NA",84.966,1337,186,4,5,1338,1325,1,0,1501,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra002101,A10,11512326,11514479,AT5G17710.2,AT5G17710,EMB1241,"NA",86.28,984,108,3,56,1015,1,981,0,1177,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra040634,A10,11574604,11576170,AT1G46264.1,AT1G46264,AT-HSFB4;HSFB4;SCZ,"Encodes SCHIZORIZA, a member of Heat Shock Transcription Factor (Hsf) family. Functions as a nuclear factor regulating asymmetry of stem cell divisions.",78.154,1062,145,17,213,1202,1,1047,0,872,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra040636,A10,11592624,11594698,AT2G17750.1,AT2G17750,NIP1,Intrinsic thylakoid membrane  protein that fixes RPOTmp on the stromal side of the thylakoid  membrane.,74.329,1192,284,8,83,1269,15,1189,0,755,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008561,A10,11614219,11618389,AT5G17330.1,AT5G17330,GAD;GAD1,Encodes one of two isoforms of glutamate decarboxylase.,90.987,1509,136,0,150,1658,1509,1,0,2109,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008562,A10,11632168,11636969,AT1G34650.1,AT1G34650,HDG10,Encodes a homeobox-leucine zipper family protein belonging to the HD-ZIP IV family.,75.91,2088,456,16,94,2165,67,2123,0,1469,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008563,A10,11640540,11642775,AT5G17300.1,AT5G17300,RVE1,Myb-like transcription factor that regulates hypocotyl growth by  regulating free auxin levels in a time-of-day specific manner.,82.572,1073,139,9,305,1347,83,1137,0,1095,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008564,A10,11643125,11645518,AT5G17290.1,AT5G17290,APG5;ATATG5;ATG5,"Autophagy protein ATG5. Forms a conjugate with ATG12 with an essential role in plant nutrient recycling. Mutants missing ATG5 display early senescence and are hypersensitive to nitrogen or carbon starvation, accompanied by a more rapid loss of organellar and cytoplasmic proteins.",85.968,1012,112,4,16,1006,10,1012,0,1195,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008565,A10,11645744,11646134,AT5G17280.1,AT5G17280,"NA","NA",75.077,325,57,4,18,318,379,55,3.08e-58,224,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008566,A10,11646341,11651597,AT5G17270.1,AT5G17270,"NA","NA",87.532,2703,322,4,1,2691,2700,1,0,3351,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008567,A10,11657154,11658852,AT5G17260.1,AT5G17260,anac086;NAC086,"NA",83.46,659,91,2,1,653,331,977,0,704,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008568,A10,11661895,11666144,AT5G17250.1,AT5G17250,"NA","NA",86.335,2049,230,9,1,2006,1,2042,0,2437,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008569,A10,11669919,11672940,AT5G17230.1,AT5G17230,PSY,Encodes phytoene synthase.,87.786,1269,131,4,268,1530,7,1257,0,1593,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra102308,A10,11676214,11676680,AT1G64295.1,AT1G64295,"NA","NA",77.355,552,119,2,6,557,546,1,2.03e-119,428,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008570,A10,11677574,11678679,AT5G17220.1,AT5G17220,ATGSTF12;GST26;GSTF12;TT19,Encodes glutathione transferase belonging to the phi class of GSTs. Naming convention according to Wagner et al. (2002). Mutants display no pigments on leaves and stems.,88.837,645,69,1,97,738,645,1,0,838,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008571,A10,11679060,11680849,AT5G17210.1,AT5G17210,"NA","NA",81.918,636,109,3,337,972,630,1,3.33e-177,621,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008572,A10,11682580,11684991,AT5G17200.1,AT5G17200,"NA","NA",76.685,1261,255,9,30,1287,3,1227,0,944,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008573,A10,11685502,11685895,AT5G17190.1,AT5G17190,"NA","NA",82.952,393,67,0,1,393,393,1,4.59e-113,407,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008575,A10,11686976,11687928,AT5G17170.1,AT5G17170,ENH1,"NA",92.263,517,40,0,13,529,807,291,0,753,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008576,A10,11694316,11694625,AT5G17160.1,AT5G17160,"NA","NA",78.859,298,42,2,13,307,334,613,2.73e-70,264,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008577,A10,11695926,11696813,AT5G17150.1,AT5G17150,"NA","NA",75.276,453,108,2,106,556,145,595,6.21e-83,307,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra102310,A10,11699555,11699933,AT1G12630.1,AT1G12630,"NA",encodes a member of the DREB subfamily A-4 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 17 members in this subfamily including TINY.,80.282,71,14,0,1,71,105,35,1.43e-10,66.2,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra102311,A10,11704171,11704597,AT1G62350.1,AT1G62350,"NA","NA",75.46,326,54,7,7,308,540,217,1.02e-56,219,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008579,A10,11704756,11706976,AT5G17060.1,AT5G17060,ARFB1B;ATARFB1B,"A member of ARF GTPase family. A thaliana has 21 members of this family, known to be essential for vesicle coating and uncoating and functions in GTP-binding. Gene encoding ADP-ribosylation factor and similar to ADP-ribosylation factor 1; ARF 1 (GP:385340) {Drosophila melanogaster), other ARFs and ARF-like proteins.",91.883,579,47,0,314,892,579,1,0,832,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008580,A10,11707325,11715266,AT5G17020.1,AT5G17020,ATCRM1;ATXPO1;HIT2;XPO1;XPO1A,Encodes a member of the exportin protein family (XPO1A) which functions as receptors for nuclear export. Binds to a variety of proteins having  leucine rich export signals.Along with XPO1B involved with development of the male and female gametophytes.,91.055,3231,286,1,386,3616,3228,1,0,4522,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008581,A10,11717695,11719236,AT5G17000.1,AT5G17000,"NA","NA",87.729,1035,121,1,37,1065,4,1038,0,1296,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008582,A10,11718857,11722634,AT5G16930.1,AT5G16930,"NA","NA",90.594,1935,174,3,1937,3865,1933,1,0,2663,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008583,A10,11723403,11727637,AT5G16910.1,AT5G16910,ATCSLD2;CSLD2,encodes a gene similar to cellulose synthase. Located in golgi membranes.,82.811,3444,574,3,192,3623,3438,1,0,3544,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008584,A10,11729172,11731457,AT5G16890.1,AT5G16890,"NA","NA",84.426,1220,150,6,211,1395,1215,1,0,1353,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008585,A10,11732130,11733659,AT5G16880.1,AT5G16880,"NA","NA",87.724,1230,145,1,4,1233,1224,1,0,1539,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008586,A10,11734873,11736546,AT5G16870.1,AT5G16870,"NA","NA",88.975,517,47,3,195,709,1,509,0,672,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008587,A10,11737420,11740049,AT5G16860.1,AT5G16860,"NA","NA",86.69,2562,323,2,1,2553,2553,1,0,3090,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008588,A10,11740388,11745555,AT5G16850.1,AT5G16850,ATTERT;TERT,"Encodes the catalytic subunit of telomerase reverse transcriptase. Involved in telomere homeostasis. Homozygous double mutants with ATR show gross morphological defects over a period of generations. TERT shows Class II telomerase activity in vitro, indicating that it can initiate de novo telomerase synthesis on non-telomeric DNA, often using a preferred position within the telomerase-bound RNA.",84.708,3407,468,10,39,3427,1,3372,0,3799,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008589,A10,11745715,11759418,AT5G16840.3,AT5G16840,BPA1,"NA",85.441,783,105,1,1,783,774,1,0,902,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008591,A10,11760313,11762165,AT1G76680.1,AT1G76680,ATOPR1;OPR1,"Encodes a member of an alpha/beta barrel fold family of FMN-containing oxidoreductases.  One of the closely related 12-oxophytodienoic acid reductases. This enzyme is not expected to participate in jasmonic acid biosynthesis because during in vitro assays, it shows very little activity with the naturally occurring OPDA isomer.  Shows activity towards 2,4,6-trinitrotoluene.  Expressed predominately in root.  Up-regulated by senescence and jasmonic acid. Induced by salicylic acid. Independent of NPR1 for their induction by salicylic acid. Predicted to be a cytosolic protein.",84.987,1119,165,1,41,1159,1,1116,0,1260,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008592,A10,11762837,11766450,AT5G16830.1,AT5G16830,ATPEP12;ATSYP21;PEP12;PEP12P;SYP21,"member of SYP2 Gene Family. Over-expression of the gene in tobacco protoplasts leads to a disruption of vacuolar transport from the prevacuolar compartment (PVC) to the vacuole, but not from the Golgi apparatus to the plasma membrane.",88.902,838,93,0,24,861,1,838,0,1092,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008593,A10,11765272,11767497,AT5G16820.1,AT5G16820,ATHSF3;ATHSFA1B;HSF3;HSFA1B,Encodes a putative transcription factor whose expression is not induced by heat but whose stable overexpression leads to expression of HSP.  Required early in the stress response for transient expression of heat shock genes.,76.154,1451,208,13,178,1505,1436,1,0,1122,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008594,A10,11768186,11770198,AT5G16800.2,AT5G16800,"NA","NA",89.273,811,85,1,250,1058,3,813,0,1068,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008595,A10,11770740,11775414,AT5G16780.1,AT5G16780,DOT2;MDF,"Encodes a protein belonging to SART-1 family. The gene is expressed in the basal region of the developing embryo during heart stage. Phenotypic analyses of dot2 mutants suggest that this protein plays a role in root, shoot, and flower development. dot2 mutants are dwarved plants that display an aberrant spurred leaf venation pattern and fail to flower. In the roots DOT2 appears to be require for normal meristem organization and maintenance and the proper expression of PIN and PLT genes.",84.615,2496,294,9,133,2571,1,2463,0,2810,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008596,A10,11776188,11778292,AT5G16770.1,AT5G16770,AtMYB9;MYB9,Member of the R2R3 factor gene family.,85.52,1029,119,6,199,1215,1011,1,0,1184,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008597,A10,11788731,11790024,AT5G16760.1,AT5G16760,AtITPK1;ITPK1,"Encodes a inositol 1,3,4-trisphosphate 5/6-kinase.",86.264,961,131,1,574,1534,960,1,0,1135,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008598,A10,11790488,11795364,AT5G16750.1,AT5G16750,TOZ,Encodes a nucleolar localized WD-40 repeat protein that is preferentially expressed in dividing cells and is required for regulated division planes and embryo development.,90.341,2640,240,3,81,2714,1,2631,0,3611,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008599,A10,11795700,11803530,AT2G03140.1,AT2G03140,"NA","NA",84.832,2024,289,2,24,2032,5392,3372,0,2273,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008600,A10,11804032,11806844,AT5G16730.1,AT5G16730,"NA","NA",78.63,2583,405,16,1,2457,2562,1,0,2230,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008601,A10,11807714,11810894,AT5G16720.1,AT5G16720,MyoB3,"NA",81.652,1150,163,10,385,1492,2015,872,0,1121,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008602,A10,11811425,11818432,AT5G16715.1,AT5G16715,EMB2247,"NA",92.523,2929,195,5,332,3242,2923,1,0,4295,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008603,A10,11820699,11823016,AT5G16700.1,AT5G16700,"NA","NA",87.16,1067,134,1,607,1673,1064,1,0,1305,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008604,A10,11828994,11834216,AT5G16690.1,AT5G16690,ATORC3;ORC3,"Origin Recognition Complex subunit 3. Involved in the initiation of DNA replication. Regulated transcriptionally during cell cycle, peaking at G1/S-phase. Target of E2F/DF family of transcription factors. Interacts with all ORC subunits except ORC1b.",88.043,2208,246,3,149,2341,2205,1,0,2794,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008605,A10,11836142,11841192,AT5G16680.1,AT5G16680,"NA","NA",79.034,3415,497,23,549,3819,597,3936,0,3025,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
QTL7,Bra002411,30,11003303,11852674,9.24720847587639,9.78472969981657,Bra008606,A10,11841556,11842631,AT5G16660.2,AT5G16660,"NA","NA",82.438,484,70,3,18,489,21,501,6.16e-138,489,UNHmax2012,A10,9835293,A10,48.8353176048727,54.436913729452
