.id,trait,eQTL_chrom,eQTL_start_bp,eQTL_end_bp,eQTL_start_cM,eQTL_end_cM,eigen_eQTL_candidate,min_eQTL_LOD,max_eQTL_LOD,chrom,start,end,subject,AGI,At_symbol,At_description,perc_ID,aln_length,mismatch,gap_open,qstart,qend,sstart,send,eval,score,FVTtrait
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002542,2.3269178370067123,4.045663428557246,A10,9025870,9029432,AT3G51550.1,AT3G51550,FER,"Encodes a synergid-expressed, plasma-membrane localized receptor-like kinase that accumulates asymetrically in the synergid membrnane at the filiform apparatus and mediates male-female gametophyte interactions during pollen tube reception.",81.498,881,160,1,756,1636,1566,2443,0,852,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002542,2.3269178370067123,4.045663428557246,A10,9025870,9029432,AT3G51550.1,AT3G51550,FER,"Encodes a synergid-expressed, plasma-membrane localized receptor-like kinase that accumulates asymetrically in the synergid membrnane at the filiform apparatus and mediates male-female gametophyte interactions during pollen tube reception.",81.498,881,160,1,756,1636,1566,2443,0,852,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002541,2.3269178370067123,4.045663428557246,A10,9032451,9035334,AT5G59700.1,AT5G59700,"NA","NA",81.543,2514,416,8,101,2590,2490,1,0,2450,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002541,2.3269178370067123,4.045663428557246,A10,9032451,9035334,AT5G59700.1,AT5G59700,"NA","NA",81.543,2514,416,8,101,2590,2490,1,0,2450,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002540,2.3269178370067123,4.045663428557246,A10,9037015,9038505,AT5G59710.1,AT5G59710,AtVIP2;NOT2b;VIP2,Encodes a nuclear-localized NOT (negative on TATA-less) domain-containing protein that interacts with the Agrobacterium VirE2 protein and is required for Agrobacterium-mediated plant transformation. It likely facilitates T-DNA integration into plant chromosomes and may play a role as a transcriptional regulator.,80.822,365,34,8,1,335,517,875,6.45e-93,340,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002540,2.3269178370067123,4.045663428557246,A10,9037015,9038505,AT5G59710.1,AT5G59710,AtVIP2;NOT2b;VIP2,Encodes a nuclear-localized NOT (negative on TATA-less) domain-containing protein that interacts with the Agrobacterium VirE2 protein and is required for Agrobacterium-mediated plant transformation. It likely facilitates T-DNA integration into plant chromosomes and may play a role as a transcriptional regulator.,80.822,365,34,8,1,335,517,875,6.45e-93,340,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra102286,2.3269178370067123,4.045663428557246,A10,9039388,9039679,AT5G67370.1,AT5G67370,CGLD27,"NA",82.229,996,108,11,1,939,984,1,0,1011,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra102286,2.3269178370067123,4.045663428557246,A10,9039388,9039679,AT5G67370.1,AT5G67370,CGLD27,"NA",82.229,996,108,11,1,939,984,1,0,1011,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002539,2.3269178370067123,4.045663428557246,A10,9039443,9040153,AT5G59720.1,AT5G59720,HSP18.2,encodes a low molecular weight heat shock protein that contains the heat shock element in the promoter region. Expression is induced in response to heat shock.,85.892,482,59,2,60,538,1,476,1.76e-159,562,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002539,2.3269178370067123,4.045663428557246,A10,9039443,9040153,AT5G59720.1,AT5G59720,HSP18.2,encodes a low molecular weight heat shock protein that contains the heat shock element in the promoter region. Expression is induced in response to heat shock.,85.892,482,59,2,60,538,1,476,1.76e-159,562,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002538,2.3269178370067123,4.045663428557246,A10,9046089,9049471,AT5G59730.1,AT5G59730,ATEXO70H7;EXO70H7,"A member of EXO70 gene family, putative exocyst subunits, conserved in land plants. Arabidopsis thaliana contains 23 putative EXO70 genes, which can be classified into eight clusters on the phylogenetic tree.",78.932,337,62,2,1,328,1773,1437,3.77e-77,288,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002538,2.3269178370067123,4.045663428557246,A10,9046089,9049471,AT5G59730.1,AT5G59730,ATEXO70H7;EXO70H7,"A member of EXO70 gene family, putative exocyst subunits, conserved in land plants. Arabidopsis thaliana contains 23 putative EXO70 genes, which can be classified into eight clusters on the phylogenetic tree.",78.932,337,62,2,1,328,1773,1437,3.77e-77,288,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002537,2.3269178370067123,4.045663428557246,A10,9050839,9053034,AT5G59730.2,AT5G59730,ATEXO70H7;EXO70H7,"A member of EXO70 gene family, putative exocyst subunits, conserved in land plants. Arabidopsis thaliana contains 23 putative EXO70 genes, which can be classified into eight clusters on the phylogenetic tree.",78.449,1921,362,11,136,2026,1899,1,0,1595,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002537,2.3269178370067123,4.045663428557246,A10,9050839,9053034,AT5G59730.2,AT5G59730,ATEXO70H7;EXO70H7,"A member of EXO70 gene family, putative exocyst subunits, conserved in land plants. Arabidopsis thaliana contains 23 putative EXO70 genes, which can be classified into eight clusters on the phylogenetic tree.",78.449,1921,362,11,136,2026,1899,1,0,1595,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002536,2.3269178370067123,4.045663428557246,A10,9058205,9060588,AT5G59740.1,AT5G59740,"NA","NA",90.997,1033,90,1,141,1170,1033,1,0,1442,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002536,2.3269178370067123,4.045663428557246,A10,9058205,9060588,AT5G59740.1,AT5G59740,"NA","NA",90.997,1033,90,1,141,1170,1033,1,0,1442,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002535,2.3269178370067123,4.045663428557246,A10,9061514,9062361,AT5G59760.1,AT5G59760,"NA","NA",81.277,689,93,9,1,680,699,38,0,654,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002535,2.3269178370067123,4.045663428557246,A10,9061514,9062361,AT5G59760.1,AT5G59760,"NA","NA",81.277,689,93,9,1,680,699,38,0,654,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra102287,2.3269178370067123,4.045663428557246,A10,9071873,9072497,AT2G18670.1,AT2G18670,"NA","NA",75.806,248,54,2,2,243,471,224,3.11e-43,174,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra102287,2.3269178370067123,4.045663428557246,A10,9071873,9072497,AT2G18670.1,AT2G18670,"NA","NA",75.806,248,54,2,2,243,471,224,3.11e-43,174,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002534,2.3269178370067123,4.045663428557246,A10,9078586,9079540,AT5G60110.1,AT5G60110,APUM18;PUM18,Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.,80.937,918,163,6,11,925,965,57,0,850,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002534,2.3269178370067123,4.045663428557246,A10,9078586,9079540,AT5G60110.1,AT5G60110,APUM18;PUM18,Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.,80.937,918,163,6,11,925,965,57,0,850,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002533,2.3269178370067123,4.045663428557246,A10,9081576,9082847,AT5G59780.3,AT5G59780,ATMYB59;ATMYB59-1;ATMYB59-2;ATMYB59-3;MYB59,Encodes a putative transcription factor (MYB59).,89.598,721,50,3,6,714,708,1,0,971,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002533,2.3269178370067123,4.045663428557246,A10,9081576,9082847,AT5G59780.3,AT5G59780,ATMYB59;ATMYB59-1;ATMYB59-2;ATMYB59-3;MYB59,Encodes a putative transcription factor (MYB59).,89.598,721,50,3,6,714,708,1,0,971,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002531,2.3269178370067123,4.045663428557246,A10,9097094,9099400,AT5G59790.1,AT5G59790,"NA","NA",88.837,1281,134,2,239,1519,1,1272,0,1665,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002531,2.3269178370067123,4.045663428557246,A10,9097094,9099400,AT5G59790.1,AT5G59790,"NA","NA",88.837,1281,134,2,239,1519,1,1272,0,1665,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002530,2.3269178370067123,4.045663428557246,A10,9101425,9103214,AT5G59800.1,AT5G59800,ATMBD7;MBD7,Protein containing methyl-CpG-binding domain.Has sequence similarity to human MBD proteins. Interacts with arginine methyltransferase 11.  (AtPRMT11,76.143,897,169,6,216,1079,921,37,0,666,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002530,2.3269178370067123,4.045663428557246,A10,9101425,9103214,AT5G59800.1,AT5G59800,ATMBD7;MBD7,Protein containing methyl-CpG-binding domain.Has sequence similarity to human MBD proteins. Interacts with arginine methyltransferase 11.  (AtPRMT11,76.143,897,169,6,216,1079,921,37,0,666,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002529,2.3269178370067123,4.045663428557246,A10,9103688,9104996,AT4G04940.1,AT4G04940,"NA","NA",78.311,438,44,3,142,579,1198,1584,4.57e-109,394,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002529,2.3269178370067123,4.045663428557246,A10,9103688,9104996,AT4G04940.1,AT4G04940,"NA","NA",78.311,438,44,3,142,579,1198,1584,4.57e-109,394,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002528,2.3269178370067123,4.045663428557246,A10,9111712,9112585,AT5G59820.1,AT5G59820,AtZAT12;RHL41;ZAT12,"Encodes a zinc finger protein involved in high light and cold acclimation. Overexpression of this putative transcription factor increases the expression level of 9 cold-responsive genes and represses the expression level of 15 cold-responsive genes, including CBF genes. Also, lines overexpressing this gene exhibits a small but reproducible increase in freeze tolerance. Because of the repression of the CBF genes by the overexpression of this gene, the authors speculate that this gene may be involved in negative regulatory circuit of the CBF pathway.",83.333,492,70,5,101,583,1,489,1.47e-142,506,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002528,2.3269178370067123,4.045663428557246,A10,9111712,9112585,AT5G59820.1,AT5G59820,AtZAT12;RHL41;ZAT12,"Encodes a zinc finger protein involved in high light and cold acclimation. Overexpression of this putative transcription factor increases the expression level of 9 cold-responsive genes and represses the expression level of 15 cold-responsive genes, including CBF genes. Also, lines overexpressing this gene exhibits a small but reproducible increase in freeze tolerance. Because of the repression of the CBF genes by the overexpression of this gene, the authors speculate that this gene may be involved in negative regulatory circuit of the CBF pathway.",83.333,492,70,5,101,583,1,489,1.47e-142,506,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002527,2.3269178370067123,4.045663428557246,A10,9113313,9116042,AT5G59840.1,AT5G59840,"NA","NA",92.012,651,52,0,846,1496,651,1,0,940,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002527,2.3269178370067123,4.045663428557246,A10,9113313,9116042,AT5G59840.1,AT5G59840,"NA","NA",92.012,651,52,0,846,1496,651,1,0,940,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002524,2.3269178370067123,4.045663428557246,A10,9123724,9124372,AT5G59850.1,AT5G59850,"NA","NA",91.603,393,33,0,372,764,393,1,7.38e-159,560,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002524,2.3269178370067123,4.045663428557246,A10,9123724,9124372,AT5G59850.1,AT5G59850,"NA","NA",91.603,393,33,0,372,764,393,1,7.38e-159,560,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002523,2.3269178370067123,4.045663428557246,A10,9126104,9126909,AT5G59870.1,AT5G59870,HTA6,"Encodes HTA6, a histone H2A protein.",85.651,453,59,2,189,635,453,1,5.54e-147,520,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002523,2.3269178370067123,4.045663428557246,A10,9126104,9126909,AT5G59870.1,AT5G59870,HTA6,"Encodes HTA6, a histone H2A protein.",85.651,453,59,2,189,635,453,1,5.54e-147,520,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002522,2.3269178370067123,4.045663428557246,A10,9129582,9131091,AT5G59880.1,AT5G59880,ADF3,Encodes actin depolymerizing factor 3 (ADF3).,85.714,420,60,0,195,614,1,420,5.07e-137,488,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002522,2.3269178370067123,4.045663428557246,A10,9129582,9131091,AT5G59880.1,AT5G59880,ADF3,Encodes actin depolymerizing factor 3 (ADF3).,85.714,420,60,0,195,614,1,420,5.07e-137,488,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002521,2.3269178370067123,4.045663428557246,A10,9131542,9134458,AT5G59900.1,AT5G59900,"NA","NA",83.822,2726,402,4,122,2814,2720,1,0,2946,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002521,2.3269178370067123,4.045663428557246,A10,9131542,9134458,AT5G59900.1,AT5G59900,"NA","NA",83.822,2726,402,4,122,2814,2720,1,0,2946,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002520,2.3269178370067123,4.045663428557246,A10,9134806,9135281,AT5G59910.1,AT5G59910,HTB4,"NA",88.079,453,54,0,23,475,1,453,1.83e-163,574,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002520,2.3269178370067123,4.045663428557246,A10,9134806,9135281,AT5G59910.1,AT5G59910,HTB4,"NA",88.079,453,54,0,23,475,1,453,1.83e-163,574,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002519,2.3269178370067123,4.045663428557246,A10,9137431,9139111,AT5G59950.1,AT5G59950,"NA","NA",84.239,736,92,6,124,838,1,733,0,800,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002519,2.3269178370067123,4.045663428557246,A10,9137431,9139111,AT5G59950.1,AT5G59950,"NA","NA",84.239,736,92,6,124,838,1,733,0,800,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002518,2.3269178370067123,4.045663428557246,A10,9139116,9142090,AT5G59960.1,AT5G59960,"NA","NA",91.929,1078,78,2,248,1316,1078,1,0,1552,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002518,2.3269178370067123,4.045663428557246,A10,9139116,9142090,AT5G59960.1,AT5G59960,"NA","NA",91.929,1078,78,2,248,1316,1078,1,0,1552,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002517,2.3269178370067123,4.045663428557246,A10,9142502,9144958,AT5G59980.1,AT5G59980,AtRPP30;GAF1;RPP30,"NA",76.639,1541,303,10,40,1535,1,1529,0,1162,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002517,2.3269178370067123,4.045663428557246,A10,9142502,9144958,AT5G59980.1,AT5G59980,AtRPP30;GAF1;RPP30,"NA",76.639,1541,303,10,40,1535,1,1529,0,1162,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002516,2.3269178370067123,4.045663428557246,A10,9148775,9151369,AT5G59990.1,AT5G59990,"NA","NA",87.158,732,79,5,196,918,726,1,0,888,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002516,2.3269178370067123,4.045663428557246,A10,9148775,9151369,AT5G59990.1,AT5G59990,"NA","NA",87.158,732,79,5,196,918,726,1,0,888,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002515,2.3269178370067123,4.045663428557246,A10,9176984,9180923,AT5G60020.1,AT5G60020,ATLAC17;LAC17,"putative laccase,  a member of laccase family of genes (17 members in Arabidopsis).",88.042,1706,189,1,142,1832,29,1734,0,2167,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002515,2.3269178370067123,4.045663428557246,A10,9176984,9180923,AT5G60020.1,AT5G60020,ATLAC17;LAC17,"putative laccase,  a member of laccase family of genes (17 members in Arabidopsis).",88.042,1706,189,1,142,1832,29,1734,0,2167,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002514,2.3269178370067123,4.045663428557246,A10,9183207,9188036,AT2G19920.1,AT2G19920,"NA","NA",78.139,2740,520,20,116,2835,98,2778,0,2223,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002514,2.3269178370067123,4.045663428557246,A10,9183207,9188036,AT2G19920.1,AT2G19920,"NA","NA",78.139,2740,520,20,116,2835,98,2778,0,2223,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002513,2.3269178370067123,4.045663428557246,A10,9188650,9190500,AT5G60090.1,AT5G60090,"NA","NA",72.24,616,164,5,181,792,1185,573,1.57e-87,324,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002513,2.3269178370067123,4.045663428557246,A10,9188650,9190500,AT5G60090.1,AT5G60090,"NA","NA",72.24,616,164,5,181,792,1185,573,1.57e-87,324,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002512,2.3269178370067123,4.045663428557246,A10,9191689,9193890,AT5G60100.1,AT5G60100,APRR3;PRR3,"Encodes pseudo-response regulator 3 (APRR3/PRR3). PRR3 transcript levels vary in a circadian pattern with peak expression at dusk under long and short day conditions. PRR3 affects the period of the circadian clock and seedlings with reduced levels of PRR3 have shorter periods, based on transcriptional assays of clock-regulated genes. PRR3 is expressed in the vasculature of cotyledons and leaves where it may help stabilize the TOC1 protein by preventing interactions between TOC1 and the F-box protein ZTL.",81.514,1493,174,11,50,1455,1478,1,0,1490,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002512,2.3269178370067123,4.045663428557246,A10,9191689,9193890,AT5G60100.1,AT5G60100,APRR3;PRR3,"Encodes pseudo-response regulator 3 (APRR3/PRR3). PRR3 transcript levels vary in a circadian pattern with peak expression at dusk under long and short day conditions. PRR3 affects the period of the circadian clock and seedlings with reduced levels of PRR3 have shorter periods, based on transcriptional assays of clock-regulated genes. PRR3 is expressed in the vasculature of cotyledons and leaves where it may help stabilize the TOC1 protein by preventing interactions between TOC1 and the F-box protein ZTL.",81.514,1493,174,11,50,1455,1478,1,0,1490,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002511,2.3269178370067123,4.045663428557246,A10,9195003,9196070,AT5G60110.1,AT5G60110,APUM18;PUM18,Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.,79.196,995,182,6,72,1066,14,983,0,857,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002511,2.3269178370067123,4.045663428557246,A10,9195003,9196070,AT5G60110.1,AT5G60110,APUM18;PUM18,Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.,79.196,995,182,6,72,1066,14,983,0,857,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002510,2.3269178370067123,4.045663428557246,A10,9212571,9218720,AT5G60120.1,AT5G60120,TOE2,"NA",82.061,1388,160,12,392,1700,81,1458,0,1407,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002510,2.3269178370067123,4.045663428557246,A10,9212571,9218720,AT5G60120.1,AT5G60120,TOE2,"NA",82.061,1388,160,12,392,1700,81,1458,0,1407,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002509,2.3269178370067123,4.045663428557246,A10,9217848,9218985,AT5G60130.1,AT5G60130,"NA","NA",76.161,323,74,1,6,325,901,579,1.03e-60,233,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002509,2.3269178370067123,4.045663428557246,A10,9217848,9218985,AT5G60130.1,AT5G60130,"NA","NA",76.161,323,74,1,6,325,901,579,1.03e-60,233,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra102288,2.3269178370067123,4.045663428557246,A10,9220470,9221002,AT1G47890.1,AT1G47890,AtRLP7;RLP7,"NA",80.784,255,49,0,2,256,2066,2320,8.86e-63,239,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra102288,2.3269178370067123,4.045663428557246,A10,9220470,9221002,AT1G47890.1,AT1G47890,AtRLP7;RLP7,"NA",80.784,255,49,0,2,256,2066,2320,8.86e-63,239,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002508,2.3269178370067123,4.045663428557246,A10,9221888,9227553,AT5G60150.1,AT5G60150,"NA","NA",80.952,1239,224,2,1035,2273,2061,3287,0,1173,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002508,2.3269178370067123,4.045663428557246,A10,9221888,9227553,AT5G60150.1,AT5G60150,"NA","NA",80.952,1239,224,2,1035,2273,2061,3287,0,1173,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002507,2.3269178370067123,4.045663428557246,A10,9231572,9232550,AT5G60180.1,AT5G60180,APUM19;PUM19,Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.,77.915,892,186,4,14,904,962,81,0,713,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002507,2.3269178370067123,4.045663428557246,A10,9231572,9232550,AT5G60180.1,AT5G60180,APUM19;PUM19,Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.,77.915,892,186,4,14,904,962,81,0,713,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002505,2.3269178370067123,4.045663428557246,A10,9237039,9238128,AT5G60190.1,AT5G60190,"NA",Encodes a protein that can cleave residues from the C-terminus of RUB1 to prepare it for conjugation to target proteins.,82.759,667,103,1,100,754,1,667,0,691,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002505,2.3269178370067123,4.045663428557246,A10,9237039,9238128,AT5G60190.1,AT5G60190,"NA",Encodes a protein that can cleave residues from the C-terminus of RUB1 to prepare it for conjugation to target proteins.,82.759,667,103,1,100,754,1,667,0,691,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002504,2.3269178370067123,4.045663428557246,A10,9245943,9247110,AT5G60200.1,AT5G60200,TMO6,Encodes a Dof-type transcription factor.,82.264,795,102,4,184,960,1,774,0,816,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002504,2.3269178370067123,4.045663428557246,A10,9245943,9247110,AT5G60200.1,AT5G60200,TMO6,Encodes a Dof-type transcription factor.,82.264,795,102,4,184,960,1,774,0,816,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002503,2.3269178370067123,4.045663428557246,A10,9248392,9253417,AT5G60210.1,AT5G60210,RIP5,"NA",84.875,1481,206,2,704,2166,1481,1,0,1669,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002503,2.3269178370067123,4.045663428557246,A10,9248392,9253417,AT5G60210.1,AT5G60210,RIP5,"NA",84.875,1481,206,2,704,2166,1481,1,0,1669,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002501_Bra002502,2.3269178370067123,4.045663428557246,A10,9253569,9260925,AT5G60250.1,AT5G60250,"NA","NA",76.513,1652,316,13,185,1809,214,1820,0,1236,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002501_Bra002502,2.3269178370067123,4.045663428557246,A10,9253569,9260925,AT5G60250.1,AT5G60250,"NA","NA",76.513,1652,316,13,185,1809,214,1820,0,1236,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002500,2.3269178370067123,4.045663428557246,A10,9262967,9264977,AT5G60270.1,AT5G60270,LecRK-I.7,"NA",84.378,2010,311,1,1,2010,1,2007,0,2208,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002500,2.3269178370067123,4.045663428557246,A10,9262967,9264977,AT5G60270.1,AT5G60270,LecRK-I.7,"NA",84.378,2010,311,1,1,2010,1,2007,0,2208,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002499,2.3269178370067123,4.045663428557246,A10,9271160,9273248,AT5G60270.1,AT5G60270,LecRK-I.7,"NA",85.373,2010,291,1,1,2010,1,2007,0,2298,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002499,2.3269178370067123,4.045663428557246,A10,9271160,9273248,AT5G60270.1,AT5G60270,LecRK-I.7,"NA",85.373,2010,291,1,1,2010,1,2007,0,2298,UNHmax2012
QTL3,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002498,2.3269178370067123,4.045663428557246,A10,9274026,9279197,AT5G60280.1,AT5G60280,LecRK-I.8,"NA",80.988,2004,348,12,247,2247,1,1974,0,1873,UNr2012
QTL7,UN_MEturquoise,A10,3289895,13629338,0,75.9501964470926,Bra002498,2.3269178370067123,4.045663428557246,A10,9274026,9279197,AT5G60280.1,AT5G60280,LecRK-I.8,"NA",80.988,2004,348,12,247,2247,1,1974,0,1873,UNHmax2012
