name,UN_network,MR_Cutoff,.id,FVTtrait,chrom,start,end,subject,AGI,At_symbol,At_description,perc_ID,aln_length,mismatch,gap_open,qstart,qend,sstart,send,eval,score,AveExpr.UN,F.UN,P.Value.UN,adj.P.Val.UN,rank_F.UN
Bra022801,NA,NA,QTL1,UN_r,A03,7133169,7137650,AT2G30470.1,AT2G30470,HSI2;VAL1,"HSI2 is a member of a novel family of B3 domain proteins with a sequence similar to the ERF-associated amphiphilic repression (EAR) motif. It functions as an active repressor of the Spo minimal promoter (derived from a gene for sweet potato sporamin A1) through the EAR motif. It contains a plant-specific B3 DNA-binding domain. The Arabidopsis genome contains 42 genes with B3 domains which could be classified into three families that are represented by ABI3, ARF1 and RAV1. HSI2 belongs to the ABI3 family. It is expressed at similar levels in all organs. Treatment with 6% sucrose showed a slight increase in transcript levels after 24 h. No changes were observed after treatment with 50M ABA. It is localized in the nucleus via a nuclear localization sequence located in the fourth conserved region of the C-terminal B3 domain.",80.192,2297,327,18,564,2802,2227,1,0,2125,3.7272360284433277,1.7742455854506396,3.819971316171017e-5,6.948663559136467e-5,12909
Bra022802_Bra022803,NA,NA,QTL1,UN_r,A03,7146836,7153981,AT2G30490.1,AT2G30490,ATC4H;C4H;CYP73A5;REF3,"Encodes a cinnamate-4-hydroxylase. Mutations in this gene impact phenylpropanoid metabolism, growth and development.",86.693,1518,202,0,237,1754,1518,1,0,1828,2.563409200293594,2.506941861204052,6.245217008538783e-11,2.339141379681079e-10,21015
Bra022804,NA,NA,QTL1,UN_r,A03,7159783,7161284,AT2G30500.1,AT2G30500,NET4B,NA,83.504,782,102,3,56,828,764,1,0,839,2.02860308465393,0.9842746126120765,0.5327055715265782,0.5645485684271909,1618
Bra022805,NA,NA,QTL1,UN_r,A03,7163861,7166572,AT2G30520.1,AT2G30520,RPT2,light inducible root phototropism 2 encoding a signal transducer of the phototropic response in Arabidopsis,83.081,1785,242,7,1,1728,1782,1,0,1880,NA,NA,NA,NA,NA
Bra022806,NA,NA,QTL1,UN_r,A03,7170375,7171823,AT2G30530.1,AT2G30530,NA,NA,79.397,1029,131,14,175,1143,109,1116,0,910,4.308585803761624,1.364333332205319,0.017002300655598167,0.021996568220347863,6510
Bra022807,NA,NA,QTL1,UN_r,A03,7173794,7174427,AT2G30580.1,AT2G30580,BMI1A;DRIP2,Encodes a C3HC4 RING-domain-containing ubiquitin E3 ligase capable of interacting with DREB2A. DRIP2 seems to be involved in regulating stress-related transcriptional changes and drought tolerance.,91.08,213,19,0,1,213,1051,1263,1.62e-80,298,NA,NA,NA,NA,NA
Bra022808,NA,NA,QTL1,UN_r,A03,7175814,7177014,AT2G30590.1,AT2G30590,WRKY21,Encodes WRKY DNA-binding protein 21 (WRKY21).,84.748,636,70,8,400,1017,517,1143,0,699,3.1343555179788516,2.45544169603394,1.6603880686572167e-10,5.929986938116991e-10,20642
Bra022809,NA,NA,QTL1,UN_r,A03,7185122,7186305,AT2G30620.1,AT2G30620,NA,NA,69.737,760,109,18,125,801,99,820,5.03e-99,361,6.1308744133221165,2.548409652005041,2.836794697711952e-11,1.1031637329626458e-10,21297
Bra022810,NA,NA,QTL1,UN_r,A03,7186501,7187680,AT2G30630.2,AT2G30630,NA,NA,79.333,300,17,3,15,272,883,587,9.86e-78,289,NA,NA,NA,NA,NA
Bra022811,NA,NA,QTL1,UN_r,A03,7188460,7197256,AT2G30700.1,AT2G30700,NA,NA,83.888,1353,176,5,640,1959,1404,61,0,1472,3.560603892065983,1.8211494616079074,1.73435211688282e-5,3.294269296150314e-5,13576
Bra022812,NA,NA,QTL1,UN_r,A03,7198998,7201387,AT2G30740.1,AT2G30740,NA,NA,87.8,1082,123,2,271,1346,1,1079,0,1355,4.581463891337585,0.8064906234870087,0.915427435350232,0.9296818995272818,441
Bra022813,NA,NA,QTL1,UN_r,A03,7206571,7209604,AT2G30770.1,AT2G30770,CYP71A13,putative cytochrome P450,86.901,1168,153,0,1409,2576,1184,17,0,1416,3.9387685922984508,3.6786066928140504,1.4152263948775884e-20,1.1241814987074176e-19,25060
Bra022814,NA,NA,QTL1,UN_r,A03,7225708,7228739,AT2G30820.1,AT2G30820,NA,NA,88.561,271,31,0,1020,1290,982,1252,5.04e-95,349,2.2157140467026855,2.3289449636038264,1.807956645685764e-9,5.71260896269365e-9,19596
Bra022815_Bra022816,NA,NA,QTL1,UN_r,A03,7230399,7234187,AT2G30860.1,AT2G30860,ATGSTF7;ATGSTF9;GLUTTR;GSTF9,Encodes glutathione transferase belonging to the phi class of GSTs. Naming convention according to Wagner et al. (2002).,91.512,648,55,0,320,967,1,648,0,921,7.02394947015914,2.98868589100778,6.279666491145073e-15,3.464026918763651e-14,23472
Bra022817,NA,NA,QTL1,UN_r,A03,7234749,7235950,AT2G30880.1,AT2G30880,AtSWAP70;SWAP70,NA,87.987,616,64,2,249,855,1515,901,0,778,1.795091267813063,2.037672746808083,3.892029490934855e-7,9.185518299813036e-7,16522
Bra022818,NA,NA,QTL1,UN_r,A03,7248508,7251266,AT2G30910.1,AT2G30910,ARPC1;ARPC1A,NA,90.576,1146,93,3,1,1140,1,1137,0,1581,3.9445965518307693,0.7093396094657148,0.9855866944489375,0.9908402074786835,153
Bra022819,NA,NA,QTL1,UN_r,A03,7255491,7258606,AT5G42020.1,AT5G42020,BIP;BIP2,Luminal binding protein (BiP2) involved in polar nuclei fusion during proliferation of endosperm nuclei.,91.04,2009,177,1,215,2223,2006,1,0,2810,8.10489637177233,1.2404394626398143,0.07103910344958536,0.0848703541295513,4673
Bra022820,NA,NA,QTL1,UN_r,A03,7262553,7268615,AT2G31010.1,AT2G31010,NA,NA,90.73,2287,163,7,263,2505,46,2327,0,3182,5.084251269375483,1.1099670061756732,0.23666207108531626,0.2640446878331912,2974
Bra022821,NA,NA,QTL1,UN_r,A03,7269270,7269522,AT2G31035.1,AT2G31035,NA,NA,84.8,250,38,0,1,250,1,250,2.83e-75,280,0.3685350385467411,1.82149695264901,1.7241487489989917e-5,3.2764083478922905e-5,13583
Bra022822,NA,NA,QTL1,UN_r,A03,7270478,7270730,AT2G31035.1,AT2G31035,NA,NA,83.6,250,41,0,1,250,1,250,6.24e-71,266,-0.7460346804491718,1.4055201942763327,0.010030071503837446,0.013361840448357316,7150
Bra022824,NA,NA,QTL1,UN_r,A03,7273840,7278202,AT2G31060.1,AT2G31060,EMB2785,NA,90.993,1299,117,0,1,1299,1584,286,0,1815,3.4218675012663176,1.1684423191785613,0.14397288375382203,0.16526184710528807,3694
Bra022825,NA,NA,QTL1,UN_r,A03,7290656,7290899,AT2G31085.1,AT2G31085,AtCLE6;CLE6,Member of a large family of putative ligands homologous to the Clavata3 gene.  Consists of a single exon. Can replace CLV3 function in vivo.,81.526,249,37,2,1,243,1,246,2.38e-63,241,NA,NA,NA,NA,NA
Bra022826,NA,NA,QTL1,UN_r,A03,7293403,7295523,AT2G31100.1,AT2G31100,NA,NA,85.366,1230,165,3,215,1444,1215,1,0,1407,4.689301547060764,2.9633536937738825,1.0188092328135879e-14,5.507679254440871e-14,23366
Bra022827,NA,NA,QTL1,UN_r,A03,7295525,7299882,AT2G31110.2,AT2G31110,TBL40,"Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).",90.073,1098,106,1,219,1316,1095,1,0,1487,2.672173762152674,2.4179055754751073,3.3800132219956554e-10,1.1657629818114947e-9,20357
Bra022828,NA,NA,QTL1,UN_r,A03,7301651,7302621,AT2G31130.1,AT2G31130,NA,NA,91.197,284,25,0,78,361,1260,977,1.73e-110,399,5.112644345555652,1.1688668736860537,0.14341702201591525,0.16465675559280168,3699
Bra022829,NA,NA,QTL1,UN_r,A03,7304741,7306355,AT2G31140.1,AT2G31140,NA,NA,88.293,615,72,0,191,805,1,615,0,785,5.3737928071914025,1.73075451094245,7.841994691770059e-5,1.3680661098014e-4,12236
Bra022830,NA,NA,QTL1,UN_r,A03,7307348,7309260,AT2G31150.1,AT2G31150,NA,NA,86.607,448,48,1,501,948,205,640,1e-153,544,5.544778009984248,1.9132530187733519,3.545380953395014e-6,7.3640763057475915e-06,14867
Bra022831,NA,NA,QTL1,UN_r,A03,7314788,7316395,AT2G31180.1,AT2G31180,ATMYB14;MYB14;MYB14AT,Member of the R2R3 factor gene family.,87.183,749,81,2,96,832,746,1,0,922,NA,NA,NA,NA,NA
Bra022832,NA,NA,QTL1,UN_r,A03,7324679,7325829,AT2G31230.1,AT2G31230,ATERF15;ERF15,"encodes a member of the ERF (ethylene response factor) subfamily B-3 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 18 members in this subfamily including ATERF-1, ATERF-2, AND ATERF-5.",85.501,738,83,4,292,1014,732,4,0,852,NA,NA,NA,NA,NA
Bra022833,NA,NA,QTL1,UN_r,A03,7332379,7335470,AT3G01610.1,AT3G01610,CDC48C;emb1354,AAA-type ATPase - Over 90% homologous to CDC48a,80.033,1798,322,12,166,1946,2461,684,0,1604,1.8275295902530704,2.901509787608757,3.323043448686409e-14,1.7081766108470857e-13,23092
Bra022834,NA,NA,QTL1,UN_r,A03,7336734,7339201,AT2G31270.1,AT2G31270,ATCDT1A;CDT1;CDT1A,Encodes a cyclin-dependent protein kinase. Involved in nuclear DNA replication and plastid division. Located in nucleus and chloroplast.,79.684,822,137,4,971,1780,911,1714,0,738,5.103433687631709,1.836026362945028,1.3463309907175996e-5,2.5970001912186884e-5,13807
Bra022835,NA,NA,QTL1,UN_r,A03,7340164,7340383,AT2G31345.1,AT2G31345,NA,NA,83.173,208,29,1,12,219,205,4,6.93e-57,219,NA,NA,NA,NA,NA
Bra022836,NA,NA,QTL1,UN_r,A03,7342133,7344379,AT2G31350.1,AT2G31350,GLX2-5,Encodes a mitochondrial glyoxalase 2 that can accommodate a number of different metal centers and with the predominant metal center being Fe(III)Zn(II).,89.162,978,103,1,178,1155,1,975,0,1285,4.799544572445972,1.2664348135586445,0.05375726767593489,0.06524611980244291,5049
Bra029075,NA,NA,QTL1,UN_r,A03,6226990,6229080,AT5G53320.1,AT5G53320,NA,NA,84.361,1816,247,10,99,1891,1,1802,0,1983,0.7668879325018445,2.9283331843819793,1.9896769696804476e-14,1.0448811021578874e-13,23210
Bra029076,NA,NA,QTL1,UN_r,A03,6229955,6231513,AT5G53300.1,AT5G53300,UBC10,Encodes a ubiquitin conjugating enzyme.,93.905,443,27,0,181,623,1,443,0,677,7.368312139244487,1.650247348784363,2.8618569758278147e-4,4.651267973412994e-4,11030
Bra029079,NA,NA,QTL1,UN_r,A03,6250806,6252396,AT5G53290.1,AT5G53290,CRF3,encodes a member of the ERF (ethylene response factor) subfamily B-5 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 7 members in this subfamily.,75.14,1074,187,16,309,1315,5,1065,0,733,4.321772874577772,1.6734881881916237,1.9798320691416963e-4,3.286308016800078e-4,11398
Bra029080,NA,NA,QTL1,UN_r,A03,6257907,6260231,AT5G58230.1,AT5G58230,ATMSI1;MEE70;MSI1,"Encodes a WD-40 repeat containing protein that functions in chromatin assembly as part of the CAF1 and FIE complex. Mutants exhibit parthenogenetic development that includes proliferation of unfertilized endosperm and embryos. In heterozygous plants 50% of embryos abort. Of the aborted embryos the early aborted class are homozygous and the later aborting lass are heterozygotes in which the defective allele is maternally transmitted. Other phenotypes include defects in ovule morphogenesis and organ initiation,as well as increased levels of heterochromatic DNA. MSI1 is needed for the transition to flowering. In Arabidopsis, the three CAF-1 subunits are encoded by FAS1, FAS2 and, most likely, MSI1, respectively. Mutations in FAS1 or FAS2 lead to increased frequency of homologous recombination and T-DNA integration in Arabidopsis. In the ovule, the MSI1 transcripts are accumulated at their highest level before fertilization and gradually decrease after fertilization. MSI is biallelically expressed, the paternall allele is expressed in the endosperm and embryo and is not imprinted. MSI1 forms a complex with RBR1 that is required for activation of the imprinted genes FIS2 and FWA. This activation is mediated by MSI1/RBR1 mediated repression of MET1.",84.091,176,28,0,73,248,274,449,3.28e-48,192,NA,NA,NA,NA,NA
Bra029081,NA,NA,QTL1,UN_r,A03,6271022,6278156,AT5G02050.1,AT5G02050,NA,NA,78.033,305,58,3,385,683,496,797,2.09e-63,242,2.4865655775596354,3.6136677421957493,4.719879348561435e-20,3.6550378488535713e-19,24967
Bra029083,NA,NA,QTL1,UN_r,A03,6284270,6284937,AT5G02050.1,AT5G02050,NA,NA,79.853,273,49,1,282,548,522,794,1.41e-64,246,2.1966822398118437,2.9480106989741857,1.3659262502697834e-14,7.305666743047416e-14,23309
Bra029084,NA,NA,QTL1,UN_r,A03,6287138,6288184,AT5G53280.1,AT5G53280,PDV1,"An integral outer envelope membrane protein (as its homolog PDV2), component of the plastid division machinery. Similar to ARC5, PDV1 localized to a discontinuous ring at the division site in wild-type plants. PDV1 and PDV2 are required for localization of ARC5 at the chloroplast division site. Topological analysis showed that the large N-terminal region of PDV1 upstream of the transmembrane helix bearing a putative coiled-coil domain is exposed to the cytosol. Mutation of the conserved PDV1 C-terminal Gly residue did not block PDV1 insertion into the outer envelope membrane but did abolish its localization to the division site.",80.352,738,118,8,55,789,723,10,0,666,3.419226701210716,0.923997581890617,0.6902686137316145,0.7183584643866092,1122
Bra029085,NA,NA,QTL1,UN_r,A03,6290639,6291247,AT5G53260.1,AT5G53260,NA,NA,80.98,510,91,2,8,517,8,511,1.22e-134,479,NA,NA,NA,NA,NA
Bra029086,NA,NA,QTL1,UN_r,A03,6292181,6293025,AT5G53250.1,AT5G53250,AGP22;ATAGP22,NA,90.625,192,18,0,224,415,192,1,2.06e-70,266,2.2005039313625665,1.2158731893992316,0.09141314050469566,0.10778283754168853,4355
Bra029087,NA,NA,QTL1,UN_r,A03,6293054,6295145,AT5G53220.1,AT5G53220,NA,NA,71.181,1152,206,21,285,1358,1107,4,1.87e-170,600,2.6624801093525976,1.978615064421781,1.1199191901909462e-6,2.4936577354869165e-6,15794
Bra029088,NA,NA,QTL1,UN_r,A03,6301917,6304320,AT5G53210.1,AT5G53210,SPCH,Encodes a basic helix-loop-helix (bHLH) transcription factor that is necessary and sufficient for the asymmetric divisions that establish the stomatal lineage in Arabidopsis thaliana.  Expression of SPCH in young epidermal cells allows these cells to make asymmetric divisions.  SPCH is a substrate of a kinase MPK3 and MPK6.,88.137,1079,95,4,147,1192,17,1095,0,1380,0.9588161786232254,2.4782417269755204,1.0773340496803489e-10,3.92889104900601e-10,20808
Bra029089,NA,NA,QTL1,UN_r,A03,6306623,6308221,AT5G53200.1,AT5G53200,TRY,NA,93.506,154,10,0,958,1111,154,1,2.03e-60,233,1.7126316077362007,10.120226232268363,3.7827374252783534e-61,9.20573145228182e-60,27491
Bra029090,NA,NA,QTL1,UN_r,A03,6315995,6316671,AT5G53190.1,AT5G53190,AtSWEET3;SWEET3,NA,76.573,286,46,6,258,529,501,779,1.52e-52,206,NA,NA,NA,NA,NA
Bra029091,NA,NA,QTL1,UN_r,A03,6320071,6323293,AT5G53180.1,AT5G53180,ATPTB2;PTB2,Encodes one of the two polypyrimidine tract-binding (PTB) protein homologs in the Arabidopsis genome. Double mutants have defects in pollen germination.,85.188,1303,146,7,121,1389,1,1290,0,1490,4.783127612611066,1.766448943964174,4.3498050181295374e-5,7.850680575405287e-5,12785
Bra029092,NA,NA,QTL1,UN_r,A03,6323297,6325131,AT5G53170.1,AT5G53170,FTSH11,encodes an FtsH protease that is localized to the chloroplast and the mitochondrion,86.31,168,22,1,129,295,1908,2075,1.79e-49,196,NA,NA,NA,NA,NA
Bra029093,NA,NA,QTL1,UN_r,A03,6325490,6327836,AT5G53160.2,AT5G53160,PYL8;RCAR3,"Encodes RCAR3, a regulatory component of ABA receptor.  Interacts with protein phosphatase 2Cs ABI1 and ABI2.  Stimulates ABA signaling.",88.868,521,55,1,576,1096,553,36,0,677,4.230534897384735,3.217335742549634,8.082131166560062e-17,5.136300959497757e-16,24158
Bra029094,NA,NA,QTL1,UN_r,A03,6333703,6334992,AT3G21910.1,AT3G21910,NA,NA,66.914,807,192,20,149,889,1,798,1.99e-59,230,7.1760751240092215,1.9018796293517295,4.323701007652757e-6,8.884801124463424e-6,14718
Bra029095,NA,NA,QTL1,UN_r,A03,6336136,6339635,AT5G53140.1,AT5G53140,NA,NA,83.651,1260,140,9,334,1545,1263,22,0,1362,6.600463880845767,1.0020653514643607,0.485578393727362,0.5178394982284062,1787
Bra029096,NA,NA,QTL1,UN_r,A03,6340364,6343367,AT5G53100.1,AT5G53100,NA,NA,86.489,1088,144,1,164,1248,1094,7,0,1297,NA,NA,NA,NA,NA
Bra029097,NA,NA,QTL1,UN_r,A03,6345482,6346430,AT5G03000.1,AT5G03000,NA,NA,72.085,283,67,6,103,379,311,587,8.86e-32,138,-0.04725286814389472,2.416524896146207,3.4694371780722947e-10,1.1936266518281952e-9,20337
Bra029098,NA,NA,QTL1,UN_r,A03,6347458,6349560,AT5G53635.1,AT5G53635,NA,NA,68.043,920,206,16,603,1499,857,3,7.31e-93,342,0.8905402389182796,2.291831964143631,3.625254176639366e-9,1.1010571748691316e-8,19230
Bra029099,blup.mr.graph.UN.2012.50,50,QTL1,UN_r,A03,6352615,6355969,AT5G53050.2,AT5G53050,NA,NA,84.502,1084,144,3,72,1143,120,1191,0,1205,5.573625968903531,36.11681465858559,1.8623084980598344e-133,2.669433001118967e-131,28469
Bra029100,blup.mr.graph.UN.2012.50,50,QTL1,UN_r,A03,6355997,6357229,AT5G53045.1,AT5G53045,NA,NA,86.713,286,38,0,124,409,1,286,2.46e-94,345,5.679041234928565,3.1613067011561253,2.3413226199984326e-16,1.4456393898366372e-15,24026
Bra029101,NA,NA,QTL1,UN_r,A03,6359444,6361136,AT5G52900.1,AT5G52900,MAKR6,NA,85.345,696,87,4,287,970,16,708,0,791,4.201640743506484,3.453276292524924,9.430803802147594e-19,6.784498956084498e-18,24684
Bra029102,NA,NA,QTL1,UN_r,A03,6370825,6371339,AT5G52890.1,AT5G52890,NA,NA,83.333,180,30,0,246,425,765,944,7.21e-48,190,NA,NA,NA,NA,NA
Bra029103,NA,NA,QTL1,UN_r,A03,6372581,6373981,AT1G54400.1,AT1G54400,NA,NA,81.341,552,103,0,216,767,552,1,3.64e-150,531,NA,NA,NA,NA,NA
Bra029104,NA,NA,QTL1,UN_r,A03,6382386,6387497,AT5G52882.1,AT5G52882,NA,NA,89.516,2499,226,4,589,3060,1,2490,0,3341,5.900158752826064,1.9842075226181666,1.0138719599252924e-6,2.2701473844934433e-6,15866
Bra029105,NA,NA,QTL1,UN_r,A03,6390840,6392820,AT5G52870.1,AT5G52870,MAKR5,NA,73.255,1017,167,16,110,1057,1,981,7.76e-180,630,2.1665263620576223,1.7687473652735561,4.1865726749833896e-5,7.577062212526756e-5,12829
Bra029106,NA,NA,QTL1,UN_r,A03,6398093,6400282,AT5G52840.1,AT5G52840,NA,NA,88.063,511,58,1,239,749,508,1,0,645,6.11218792119477,1.004048952115263,0.4803684824633441,0.5126648669220144,1807
Bra029107,NA,NA,QTL1,UN_r,A03,6403151,6404298,AT5G52760.1,AT5G52760,NA,NA,74.25,400,76,9,292,685,379,1,9.67e-63,241,0.12682423908142518,2.6224694389740586,6.908714900024098e-12,2.875004191521133e-11,21780
Bra029108,NA,NA,QTL1,UN_r,A03,6407348,6410244,AT2G25840.1,AT2G25840,OVA4,NA,87.196,1070,130,3,214,1278,1209,142,0,1305,4.7453369154139295,1.9513905196067227,1.8141326956502323e-6,3.914463052754844e-6,15383
Bra029109,NA,NA,QTL1,UN_r,A03,6411684,6412278,AT5G52670.1,AT5G52670,NA,NA,84.641,306,47,0,4,309,306,1,4.32e-93,340,NA,NA,NA,NA,NA
Bra029111,blup.mr.graph.UN.2012.50,50,QTL1,UN_r,A03,6415599,6418393,AT5G52660.1,AT5G52660,NA,NA,87.855,881,92,5,84,961,123,991,0,1097,4.307341722873112,5.665955498820551,2.0754581716754253e-35,2.7986469833297787e-34,26543
Bra029112,NA,NA,QTL1,UN_r,A03,6418833,6420161,AT4G25740.1,AT4G25740,NA,NA,82.784,546,70,6,81,614,1,534,9.68e-158,556,7.715727325952988,1.327456461318025,0.026704648271300223,0.03374482552305879,5982
Bra029113,NA,NA,QTL1,UN_r,A03,6422082,6422945,AT5G52600.1,AT5G52600,AtMYB82;MYB82,Member of the R2R3 factor gene family.,83.498,606,78,9,18,610,10,606,2.38e-177,621,1.9340603586082081,1.756473454995909,5.133174465003084e-5,9.179579911590569e-5,12638
Bra029114,NA,NA,QTL1,UN_r,A03,6428106,6431282,AT5G52540.1,AT5G52540,NA,NA,83.547,1404,204,7,41,1435,1,1386,0,1483,1.0218329289113697,0.9655824651068855,0.5824893851182795,0.6134755948776942,1449
Bra029115,NA,NA,QTL1,UN_r,A03,6432660,6433709,AT5G52440.1,AT5G52440,HCF106,HCF106; nuclear gene for chloroplast. Thylakoid membrane delta pH translocation pathway component protein; related to Escherichia coli TatA and TatB,83.173,208,26,1,177,375,709,502,3.75e-57,221,NA,NA,NA,NA,NA
Bra029116,NA,NA,QTL1,UN_r,A03,6438159,6439580,AT5G52440.1,AT5G52440,HCF106,HCF106; nuclear gene for chloroplast. Thylakoid membrane delta pH translocation pathway component protein; related to Escherichia coli TatA and TatB,82.129,789,90,7,215,958,783,1,0,801,4.503698173151022,1.5034243726410028,0.002616015859838325,0.003760891764196635,8728
Bra029117,NA,NA,QTL1,UN_r,A03,6442066,6444647,AT5G52400.1,AT5G52400,CYP715A1,member of CYP715A,89.184,1544,161,2,2,1539,1559,16,0,2028,NA,NA,NA,NA,NA
Bra029118,NA,NA,QTL1,UN_r,A03,6453932,6455935,AT5G52380.1,AT5G52380,NA,NA,82.482,822,111,6,309,1112,1,807,0,836,4.5591679916471435,1.3716738917583429,0.015503344362391524,0.020154628885409042,6617
Bra029119,NA,NA,QTL1,UN_r,A03,6456516,6457915,AT5G52360.1,AT5G52360,ADF10,NA,89.855,414,42,0,186,599,1,414,2.65e-158,558,0.8219394764184466,2.1988434640986725,2.046556117551668e-8,5.693970378296896e-8,18365
Bra029120,NA,NA,QTL1,UN_r,A03,6460580,6462077,AT5G52320.1,AT5G52320,CYP96A4,member of CYP96A,84.427,1509,223,1,1,1497,1,1509,0,1669,NA,NA,NA,NA,NA
Bra029121,NA,NA,QTL1,UN_r,A03,6463557,6466025,AT5G52300.1,AT5G52300,LTI65;RD29B,"encodes a protein that is induced in expression in response to water deprivation such as cold, high-salt, and dessication. The response appears to be via abscisic acid. The promoter region contains two ABA-responsive elements (ABREs) that are required for the dehydration-responsive expression of rd29B as cis-acting elements. Protein is a member of a gene family with other members found plants, animals and fungi.",75.105,948,168,12,184,1097,1860,947,0,654,NA,NA,NA,NA,NA
Bra029123,NA,NA,QTL1,UN_r,A03,6474330,6476223,AT5G53080.1,AT5G53080,NA,NA,69.965,283,43,6,211,451,345,63,5.7e-32,138,NA,NA,NA,NA,NA
Bra029124,NA,NA,QTL1,UN_r,A03,6479065,6480481,AT1G54270.1,AT1G54270,EIF4A-2,member of eIF4A - eukaryotic initiation factor 4A,89.5,1219,125,1,15,1233,24,1239,0,1620,NA,NA,NA,NA,NA
Bra029125,NA,NA,QTL1,UN_r,A03,6481964,6482351,AT1G73150.1,AT1G73150,GTE3,Bromodomain and extra terminal domain family protein. Binds to acetyl-histone H3. Binding is reduced when GTE3 is SUMOylated by SIZ1.,70.336,327,43,7,14,286,464,138,5.89e-42,170,NA,NA,NA,NA,NA
Bra029127,NA,NA,QTL1,UN_r,A03,6488447,6494399,AT5G52290.1,AT5G52290,SHOC1,Encodes a protein with similarity to  XPF endonucleases. Loss of function mutations have defects in meiosis- specifically a reduction in the number of chiasmata. As a result both pollen and embryo sacs are abnormal and plants have severely reduced fertility.,82.992,4886,662,23,1,4818,1,4785,0,5113,2.3940615482598724,1.1470004897592927,0.17419923325036266,0.19787398442116635,3431
Bra029128,NA,NA,QTL1,UN_r,A03,6496038,6496997,AT5G52270.1,AT5G52270,NA,NA,85.487,503,73,0,1,503,1,503,1.86e-164,578,NA,NA,NA,NA,NA
Bra029129,NA,NA,QTL1,UN_r,A03,6496911,6498454,AT5G52260.1,AT5G52260,AtMYB19;MYB19,Member of the R2R3 factor gene family.,84.932,803,103,4,447,1234,800,1,0,901,NA,NA,NA,NA,NA
Bra029130,NA,NA,QTL1,UN_r,A03,6500909,6501989,AT5G46630.1,AT5G46630,AP2M,"clathrin adaptor complexes medium subunit family protein, contains Pfam profile: PF00928 adaptor complexes medium subunit family; similar to micro-adaptins of clathrin coated vesicle adaptor complexes",89.444,180,19,0,236,415,262,83,3.37e-62,239,2.3869843780198843,22.610138402258087,5.162810437555948e-105,3.1028815434770215e-103,28192
Bra029131,NA,NA,QTL1,UN_r,A03,6502909,6504409,AT5G52250.1,AT5G52250,EFO1;RUP1,Encodes a transducin protein whose gene expression is induced by UV-B. This induction is reduced in hy5 mutant and may be a target of HY5 during UV-B response.,83.793,1160,154,11,88,1229,1144,1,0,1225,NA,NA,NA,NA,NA
Bra029132,NA,NA,QTL1,UN_r,A03,6505448,6507133,AT5G52210.1,AT5G52210,ATARLB1;ATGB1;GB1,"A member of ARF-like GTPase family. A thaliana has 21 members, in two subfamilies, ARF and ARF-like (ARL) GTPases.",87.702,618,76,0,232,849,618,1,0,773,3.7271292506077813,1.3929125565171572,0.011818548031713958,0.015594151745440038,6942
Bra029133,NA,NA,QTL1,UN_r,A03,6507237,6509036,AT5G52200.1,AT5G52200,AtI-2;I-2,NA,77.273,550,72,14,128,649,1,525,7.33e-115,414,4.660637416733387,0.9243360102714752,0.6894250664895847,0.7175066363945188,1123
Bra029134,NA,NA,QTL1,UN_r,A03,6509653,6513759,AT5G52190.1,AT5G52190,NA,NA,79.68,625,115,3,62,674,1,625,1.16e-156,553,5.292725734455508,2.5576525421641847,2.3787908178731093e-11,9.330301705676056e-11,21360
Bra029135,NA,NA,QTL1,UN_r,A03,6513744,6514324,AT5G52160.1,AT5G52160,NA,NA,83.658,257,36,1,196,446,291,35,2.94e-73,275,8.02684461785252,2.1485496076188206,5.1738146777774574e-8,1.3647673829823717e-07,17801
Bra029137,NA,NA,QTL1,UN_r,A03,6518923,6523124,AT5G52120.1,AT5G52120,AtPP2-A14;PP2-A14,NA,89.714,875,87,1,345,1216,1,875,0,1171,-0.08509440227167715,1.3822764947377957,0.013549862514865898,0.017760845803857873,6798
Bra029139,NA,NA,QTL1,UN_r,A03,6524977,6527170,AT5G52110.1,AT5G52110,CCB2;HCF208,NA,85.544,837,106,2,102,932,1,828,0,969,4.313876295030459,1.4488788614333028,0.005613186901250313,0.007720151702410478,7825
Bra029140,NA,NA,QTL1,UN_r,A03,6526863,6528641,AT5G52100.1,AT5G52100,CRR1,"Is essential for chloroplast NAD(P)H dehydrogenase activity, which is involved in electron transfer between PSII and PSI. Likely functions in biogenesis or stabilization of the NAD(P)H dehydrogenase complex.",92.47,903,62,1,1,903,897,1,0,1323,4.386750469380556,1.829082716110447,1.5155025421914346e-5,2.903202598031677e-5,13704
Bra029141,NA,NA,QTL1,UN_r,A03,6530132,6536901,AT5G52070.1,AT5G52070,NA,NA,68.576,576,159,12,274,837,585,20,5.47e-47,188,4.878424263367343,11.471836695887955,1.887582729257858e-67,5.248615100132325e-66,27638
