.id,trait,eigen_eQTL_candidate,min_eQTL_LOD,max_eQTL_LOD,chrom,start,end,subject,AGI,At_symbol,At_description,perc_ID,aln_length,mismatch,gap_open,qstart,qend,sstart,send,eval,score,FVTtrait
QTL3,UN_MEturquoise,Bra008757,3.9672739339232375,5.840377364040196,A10,12532047,12533560,AT5G14450.1,AT5G14450,"NA","NA",89.052,1160,127,0,1,1160,1170,11,0,1519,UNr2012
QTL7,UN_MEturquoise,Bra008757,3.9672739339232375,5.840377364040196,A10,12532047,12533560,AT5G14450.1,AT5G14450,"NA","NA",89.052,1160,127,0,1,1160,1170,11,0,1519,UNHmax2012
QTL3,UN_MEturquoise,Bra008758,3.9672739339232375,5.840377364040196,A10,12536139,12539114,AT5G14420.1,AT5G14420,RGLG2,"NA",85.634,1427,157,9,186,1585,1,1406,0,1653,UNr2012
QTL7,UN_MEturquoise,Bra008758,3.9672739339232375,5.840377364040196,A10,12536139,12539114,AT5G14420.1,AT5G14420,RGLG2,"NA",85.634,1427,157,9,186,1585,1,1406,0,1653,UNHmax2012
QTL3,UN_MEturquoise,Bra008759,3.9672739339232375,5.840377364040196,A10,12539594,12540132,AT5G14410.1,AT5G14410,"NA","NA",89.877,405,35,2,1,402,1,402,9.06e-154,542,UNr2012
QTL7,UN_MEturquoise,Bra008759,3.9672739339232375,5.840377364040196,A10,12539594,12540132,AT5G14410.1,AT5G14410,"NA","NA",89.877,405,35,2,1,402,1,402,9.06e-154,542,UNHmax2012
QTL3,UN_MEturquoise,Bra008760,3.9672739339232375,5.840377364040196,A10,12540564,12543868,AT5G14400.1,AT5G14400,CYP724A1,member of CYP724A,86.328,1141,102,2,259,1399,1087,1,0,1395,UNr2012
QTL7,UN_MEturquoise,Bra008760,3.9672739339232375,5.840377364040196,A10,12540564,12543868,AT5G14400.1,AT5G14400,CYP724A1,member of CYP724A,86.328,1141,102,2,259,1399,1087,1,0,1395,UNHmax2012
QTL3,UN_MEturquoise,Bra008761,3.9672739339232375,5.840377364040196,A10,12545978,12548815,AT5G14390.1,AT5G14390,"NA","NA",89.668,1113,112,1,472,1584,1,1110,0,1487,UNr2012
QTL7,UN_MEturquoise,Bra008761,3.9672739339232375,5.840377364040196,A10,12545978,12548815,AT5G14390.1,AT5G14390,"NA","NA",89.668,1113,112,1,472,1584,1,1110,0,1487,UNHmax2012
QTL3,UN_MEturquoise,Bra008762,3.9672739339232375,5.840377364040196,A10,12549259,12549959,AT5G14380.1,AT5G14380,AGP6,"Encodes an arabinogalactan protein that is expressed in pollen, pollen sac and pollen tube. Loss of AGP6 function results in decreased fertility due to defects in pollen tube growth.",79.221,462,84,4,135,593,1,453,5.31e-109,394,UNr2012
QTL7,UN_MEturquoise,Bra008762,3.9672739339232375,5.840377364040196,A10,12549259,12549959,AT5G14380.1,AT5G14380,AGP6,"Encodes an arabinogalactan protein that is expressed in pollen, pollen sac and pollen tube. Loss of AGP6 function results in decreased fertility due to defects in pollen tube growth.",79.221,462,84,4,135,593,1,453,5.31e-109,394,UNHmax2012
QTL3,UN_MEturquoise,Bra008763,3.9672739339232375,5.840377364040196,A10,12552050,12557623,AT5G14370.1,AT5G14370,"NA","NA",84.33,970,114,9,24,965,30,989,0,1058,UNr2012
QTL7,UN_MEturquoise,Bra008763,3.9672739339232375,5.840377364040196,A10,12552050,12557623,AT5G14370.1,AT5G14370,"NA","NA",84.33,970,114,9,24,965,30,989,0,1058,UNHmax2012
QTL3,UN_MEturquoise,Bra008764,3.9672739339232375,5.840377364040196,A10,12559160,12560428,AT5G14340.1,AT5G14340,AtMYB40;MYB40,Member of the R2R3 factor gene family.,86.859,799,93,5,11,804,792,1,0,957,UNr2012
QTL7,UN_MEturquoise,Bra008764,3.9672739339232375,5.840377364040196,A10,12559160,12560428,AT5G14340.1,AT5G14340,AtMYB40;MYB40,Member of the R2R3 factor gene family.,86.859,799,93,5,11,804,792,1,0,957,UNHmax2012
QTL3,UN_MEturquoise,Bra008765,3.9672739339232375,5.840377364040196,A10,12564764,12565322,AT5G14330.1,AT5G14330,"NA","NA",83.986,281,28,7,74,345,113,385,4.48e-77,288,UNr2012
QTL7,UN_MEturquoise,Bra008765,3.9672739339232375,5.840377364040196,A10,12564764,12565322,AT5G14330.1,AT5G14330,"NA","NA",83.986,281,28,7,74,345,113,385,4.48e-77,288,UNHmax2012
QTL3,UN_MEturquoise,Bra008766,3.9672739339232375,5.840377364040196,A10,12568696,12569753,AT5G14320.1,AT5G14320,EMB3137,"NA",90.196,510,50,0,197,706,1,510,0,695,UNr2012
QTL7,UN_MEturquoise,Bra008766,3.9672739339232375,5.840377364040196,A10,12568696,12569753,AT5G14320.1,AT5G14320,EMB3137,"NA",90.196,510,50,0,197,706,1,510,0,695,UNHmax2012
QTL3,UN_MEturquoise,Bra008767,3.9672739339232375,5.840377364040196,A10,12569860,12572266,AT5G14310.1,AT5G14310,AtCXE16;CXE16,"NA",82.301,1356,176,11,168,1476,1339,1,0,1371,UNr2012
QTL7,UN_MEturquoise,Bra008767,3.9672739339232375,5.840377364040196,A10,12569860,12572266,AT5G14310.1,AT5G14310,AtCXE16;CXE16,"NA",82.301,1356,176,11,168,1476,1339,1,0,1371,UNHmax2012
QTL3,UN_MEturquoise,Bra008768,3.9672739339232375,5.840377364040196,A10,12573734,12574688,AT5G14280.1,AT5G14280,"NA","NA",84.512,820,115,3,1,820,1719,912,0,904,UNr2012
QTL7,UN_MEturquoise,Bra008768,3.9672739339232375,5.840377364040196,A10,12573734,12574688,AT5G14280.1,AT5G14280,"NA","NA",84.512,820,115,3,1,820,1719,912,0,904,UNHmax2012
QTL3,UN_MEturquoise,Bra008769,3.9672739339232375,5.840377364040196,A10,12574774,12578018,AT5G14260.3,AT5G14260,"NA","NA",89.555,1551,156,1,274,1824,1545,1,0,2067,UNr2012
QTL7,UN_MEturquoise,Bra008769,3.9672739339232375,5.840377364040196,A10,12574774,12578018,AT5G14260.3,AT5G14260,"NA","NA",89.555,1551,156,1,274,1824,1545,1,0,2067,UNHmax2012
QTL3,UN_MEturquoise,Bra102322,3.9672739339232375,5.840377364040196,A10,12578395,12581027,AT1G60500.1,AT1G60500,DRP4C,"NA",81.884,138,25,0,68,205,434,297,6.6e-32,136,UNr2012
QTL7,UN_MEturquoise,Bra102322,3.9672739339232375,5.840377364040196,A10,12578395,12581027,AT1G60500.1,AT1G60500,DRP4C,"NA",81.884,138,25,0,68,205,434,297,6.6e-32,136,UNHmax2012
QTL3,UN_MEturquoise,Bra008770,3.9672739339232375,5.840377364040196,A10,12581303,12582637,AT5G14240.1,AT5G14240,"NA","NA",89.235,771,83,0,130,900,1,771,0,1016,UNr2012
QTL7,UN_MEturquoise,Bra008770,3.9672739339232375,5.840377364040196,A10,12581303,12582637,AT5G14240.1,AT5G14240,"NA","NA",89.235,771,83,0,130,900,1,771,0,1016,UNHmax2012
QTL3,UN_MEturquoise,Bra008771,3.9672739339232375,5.840377364040196,A10,12582390,12586807,AT5G14230.1,AT5G14230,"NA","NA",84.949,2259,326,4,530,2778,2255,1,0,2536,UNr2012
QTL7,UN_MEturquoise,Bra008771,3.9672739339232375,5.840377364040196,A10,12582390,12586807,AT5G14230.1,AT5G14230,"NA","NA",84.949,2259,326,4,530,2778,2255,1,0,2536,UNHmax2012
QTL3,UN_MEturquoise,Bra008772,3.9672739339232375,5.840377364040196,A10,12590322,12593997,AT5G14220.1,AT5G14220,HEMG2;MEE61;PPO2,"Encodes PPO2, a putative protoporphyrinogen oxidase based on sequence homology.  Also known as MEE61 (maternal effect embryo arrest 61).  mee61 mutant shows arrested endosperm development.",88.273,1569,139,3,1,1566,1,1527,0,2028,UNr2012
QTL7,UN_MEturquoise,Bra008772,3.9672739339232375,5.840377364040196,A10,12590322,12593997,AT5G14220.1,AT5G14220,HEMG2;MEE61;PPO2,"Encodes PPO2, a putative protoporphyrinogen oxidase based on sequence homology.  Also known as MEE61 (maternal effect embryo arrest 61).  mee61 mutant shows arrested endosperm development.",88.273,1569,139,3,1,1566,1,1527,0,2028,UNHmax2012
QTL3,UN_MEturquoise,Bra008773,3.9672739339232375,5.840377364040196,A10,12596e3,12598848,AT5G14210.1,AT5G14210,"NA","NA",87.393,1047,132,0,12,1058,12,1058,0,1294,UNr2012
QTL7,UN_MEturquoise,Bra008773,3.9672739339232375,5.840377364040196,A10,12596e3,12598848,AT5G14210.1,AT5G14210,"NA","NA",87.393,1047,132,0,12,1058,12,1058,0,1294,UNHmax2012
QTL3,UN_MEturquoise,Bra008774,3.9672739339232375,5.840377364040196,A10,12600390,12603239,AT5G14180.1,AT5G14180,MPL1,"NA",88.067,1257,135,2,82,1323,1,1257,0,1595,UNr2012
QTL7,UN_MEturquoise,Bra008774,3.9672739339232375,5.840377364040196,A10,12600390,12603239,AT5G14180.1,AT5G14180,MPL1,"NA",88.067,1257,135,2,82,1323,1,1257,0,1595,UNHmax2012
QTL3,UN_MEturquoise,Bra102323,3.9672739339232375,5.840377364040196,A10,12604077,12605625,AT1G60440.1,AT1G60440,ATCOAA;ATPANK1;PANK1,The gene AT1G60440 encodes pantothenate kinase 1. Its molecular function was shown to phosphorylate pantothenate to form 4-phosphopantothenate.,84.944,538,59,5,1,538,637,1152,4.29e-172,603,UNr2012
QTL7,UN_MEturquoise,Bra102323,3.9672739339232375,5.840377364040196,A10,12604077,12605625,AT1G60440.1,AT1G60440,ATCOAA;ATPANK1;PANK1,The gene AT1G60440 encodes pantothenate kinase 1. Its molecular function was shown to phosphorylate pantothenate to form 4-phosphopantothenate.,84.944,538,59,5,1,538,637,1152,4.29e-172,603,UNHmax2012
QTL3,UN_MEturquoise,Bra008775,3.9672739339232375,5.840377364040196,A10,12607571,12608822,AT5G14130.1,AT5G14130,"NA","NA",80.875,983,177,3,505,1486,20,992,0,922,UNr2012
QTL7,UN_MEturquoise,Bra008775,3.9672739339232375,5.840377364040196,A10,12607571,12608822,AT5G14130.1,AT5G14130,"NA","NA",80.875,983,177,3,505,1486,20,992,0,922,UNHmax2012
QTL3,UN_MEturquoise,Bra008776,3.9672739339232375,5.840377364040196,A10,12607674,12612383,AT5G14120.1,AT5G14120,"NA","NA",84.682,1743,264,1,2166,3908,1740,1,0,1938,UNr2012
QTL7,UN_MEturquoise,Bra008776,3.9672739339232375,5.840377364040196,A10,12607674,12612383,AT5G14120.1,AT5G14120,"NA","NA",84.682,1743,264,1,2166,3908,1740,1,0,1938,UNHmax2012
QTL3,UN_MEturquoise,Bra008777,3.9672739339232375,5.840377364040196,A10,12614434,12614647,AT5G14110.1,AT5G14110,"NA","NA",86.854,213,28,0,1,213,1,213,7.66e-69,259,UNr2012
QTL7,UN_MEturquoise,Bra008777,3.9672739339232375,5.840377364040196,A10,12614434,12614647,AT5G14110.1,AT5G14110,"NA","NA",86.854,213,28,0,1,213,1,213,7.66e-69,259,UNHmax2012
QTL3,UN_MEturquoise,Bra008778,3.9672739339232375,5.840377364040196,A10,12615323,12616343,AT5G14105.1,AT5G14105,"NA","NA",86.147,231,29,1,106,333,1,231,3.9e-72,271,UNr2012
QTL7,UN_MEturquoise,Bra008778,3.9672739339232375,5.840377364040196,A10,12615323,12616343,AT5G14105.1,AT5G14105,"NA","NA",86.147,231,29,1,106,333,1,231,3.9e-72,271,UNHmax2012
QTL3,UN_MEturquoise,Bra008779,3.9672739339232375,5.840377364040196,A10,12616761,12619387,AT5G14100.1,AT5G14100,ABCI11;ATNAP14;NAP14,member of NAP subfamily,88.406,828,84,2,10,825,10,837,0,1063,UNr2012
QTL7,UN_MEturquoise,Bra008779,3.9672739339232375,5.840377364040196,A10,12616761,12619387,AT5G14100.1,AT5G14100,ABCI11;ATNAP14;NAP14,member of NAP subfamily,88.406,828,84,2,10,825,10,837,0,1063,UNHmax2012
QTL3,UN_MEturquoise,Bra008780,3.9672739339232375,5.840377364040196,A10,12619165,12620942,AT5G14090.1,AT5G14090,AtLAZY1;LAZY1,"NA",82.096,1078,134,5,841,1860,1077,1,0,1104,UNr2012
QTL7,UN_MEturquoise,Bra008780,3.9672739339232375,5.840377364040196,A10,12619165,12620942,AT5G14090.1,AT5G14090,AtLAZY1;LAZY1,"NA",82.096,1078,134,5,841,1860,1077,1,0,1104,UNHmax2012
QTL3,UN_MEturquoise,Bra008781,3.9672739339232375,5.840377364040196,A10,12624249,12626728,AT5G14080.1,AT5G14080,"NA","NA",86.111,1908,257,4,22,1925,1,1904,0,2235,UNr2012
QTL7,UN_MEturquoise,Bra008781,3.9672739339232375,5.840377364040196,A10,12624249,12626728,AT5G14080.1,AT5G14080,"NA","NA",86.111,1908,257,4,22,1925,1,1904,0,2235,UNHmax2012
QTL3,UN_MEturquoise,Bra008782,3.9672739339232375,5.840377364040196,A10,12626912,12627423,AT5G14070.1,AT5G14070,ROXY2,"Encodes glutaredoxin ROXY2.  ROXY2, together with ROXY1 (AT3G02000), controls anther development. roxy1 roxy2 double mutants are sterile and do not produce pollen.",85.343,423,44,3,1,405,423,1,7.86e-137,486,UNr2012
QTL7,UN_MEturquoise,Bra008782,3.9672739339232375,5.840377364040196,A10,12626912,12627423,AT5G14070.1,AT5G14070,ROXY2,"Encodes glutaredoxin ROXY2.  ROXY2, together with ROXY1 (AT3G02000), controls anther development. roxy1 roxy2 double mutants are sterile and do not produce pollen.",85.343,423,44,3,1,405,423,1,7.86e-137,486,UNHmax2012
QTL3,UN_MEturquoise,Bra008783,3.9672739339232375,5.840377364040196,A10,12629044,12631042,AT5G14050.1,AT5G14050,"NA","NA",81.111,1530,268,5,238,1749,1641,115,0,1452,UNr2012
QTL7,UN_MEturquoise,Bra008783,3.9672739339232375,5.840377364040196,A10,12629044,12631042,AT5G14050.1,AT5G14050,"NA","NA",81.111,1530,268,5,238,1749,1641,115,0,1452,UNHmax2012
QTL3,UN_MEturquoise,Bra008784,3.9672739339232375,5.840377364040196,A10,12631357,12633538,AT5G14040.1,AT5G14040,MPT3;PHT3;1,"NA",90.677,1019,95,0,222,1240,110,1128,0,1409,UNr2012
QTL7,UN_MEturquoise,Bra008784,3.9672739339232375,5.840377364040196,A10,12631357,12633538,AT5G14040.1,AT5G14040,MPT3;PHT3;1,"NA",90.677,1019,95,0,222,1240,110,1128,0,1409,UNHmax2012
QTL3,UN_MEturquoise,Bra008785,3.9672739339232375,5.840377364040196,A10,12633938,12635517,AT5G14030.1,AT5G14030,"NA","NA",85.787,591,78,2,199,786,588,1,0,684,UNr2012
QTL7,UN_MEturquoise,Bra008785,3.9672739339232375,5.840377364040196,A10,12633938,12635517,AT5G14030.1,AT5G14030,"NA","NA",85.787,591,78,2,199,786,588,1,0,684,UNHmax2012
QTL3,UN_MEturquoise,Bra008786,3.9672739339232375,5.840377364040196,A10,12636551,12639013,AT5G14020.1,AT5G14020,"NA","NA",87.813,1198,140,1,1,1192,1,1198,0,1503,UNr2012
QTL7,UN_MEturquoise,Bra008786,3.9672739339232375,5.840377364040196,A10,12636551,12639013,AT5G14020.1,AT5G14020,"NA","NA",87.813,1198,140,1,1,1192,1,1198,0,1503,UNHmax2012
QTL3,UN_MEturquoise,Bra008787,3.9672739339232375,5.840377364040196,A10,12639774,12640236,AT5G14010.1,AT5G14010,KNU,"Encodes KNUCKLES (KNU), a C2H2-type zinc finger protein with a conserved transcriptional repression motif. Mediates the repression of WUS in floral meristem determinacy control.",73.067,401,79,11,78,462,388,1,6.64e-55,214,UNr2012
QTL7,UN_MEturquoise,Bra008787,3.9672739339232375,5.840377364040196,A10,12639774,12640236,AT5G14010.1,AT5G14010,KNU,"Encodes KNUCKLES (KNU), a C2H2-type zinc finger protein with a conserved transcriptional repression motif. Mediates the repression of WUS in floral meristem determinacy control.",73.067,401,79,11,78,462,388,1,6.64e-55,214,UNHmax2012
QTL3,UN_MEturquoise,Bra008788,3.9672739339232375,5.840377364040196,A10,12642795,12644316,AT5G14000.1,AT5G14000,anac084;NAC084,"NA",86.093,604,63,5,171,762,619,25,0,708,UNr2012
QTL7,UN_MEturquoise,Bra008788,3.9672739339232375,5.840377364040196,A10,12642795,12644316,AT5G14000.1,AT5G14000,anac084;NAC084,"NA",86.093,604,63,5,171,762,619,25,0,708,UNHmax2012
QTL3,UN_MEturquoise,Bra008789,3.9672739339232375,5.840377364040196,A10,12644975,12647503,AT5G13990.1,AT5G13990,ATEXO70C2;EXO70C2,"A member of EXO70 gene family, putative exocyst subunits, conserved in land plants. Arabidopsis thaliana contains 23 putative EXO70 genes, which can be classified into eight clusters on the phylogenetic tree.",81.655,2115,298,14,285,2336,1,2088,0,2084,UNr2012
QTL7,UN_MEturquoise,Bra008789,3.9672739339232375,5.840377364040196,A10,12644975,12647503,AT5G13990.1,AT5G13990,ATEXO70C2;EXO70C2,"A member of EXO70 gene family, putative exocyst subunits, conserved in land plants. Arabidopsis thaliana contains 23 putative EXO70 genes, which can be classified into eight clusters on the phylogenetic tree.",81.655,2115,298,14,285,2336,1,2088,0,2084,UNHmax2012
QTL3,UN_MEturquoise,Bra008790,3.9672739339232375,5.840377364040196,A10,12649367,12650703,AT5G13970.1,AT5G13970,"NA","NA",75.735,1224,231,12,1,1173,1,1209,0,874,UNr2012
QTL7,UN_MEturquoise,Bra008790,3.9672739339232375,5.840377364040196,A10,12649367,12650703,AT5G13970.1,AT5G13970,"NA","NA",75.735,1224,231,12,1,1173,1,1209,0,874,UNHmax2012
QTL3,UN_MEturquoise,Bra008791,3.9672739339232375,5.840377364040196,A10,12651423,12655537,AT5G13950.1,AT5G13950,"NA","NA",81.382,1563,208,13,206,1722,1,1526,0,1523,UNr2012
QTL7,UN_MEturquoise,Bra008791,3.9672739339232375,5.840377364040196,A10,12651423,12655537,AT5G13950.1,AT5G13950,"NA","NA",81.382,1563,208,13,206,1722,1,1526,0,1523,UNHmax2012
QTL3,UN_MEturquoise,Bra008792,3.9672739339232375,5.840377364040196,A10,12655731,12657395,AT5G13930.1,AT5G13930,ATCHS;CHS;TT4,"Encodes chalcone synthase (CHS), a key enzyme involved in the biosynthesis of flavonoids.  Required for the accumulation of purple anthocyanins in leaves and stems. Also involved in the regulation of auxin transport and the modulation of root gravitropism.",88.663,1182,134,0,248,1429,1182,1,0,1528,UNr2012
QTL7,UN_MEturquoise,Bra008792,3.9672739339232375,5.840377364040196,A10,12655731,12657395,AT5G13930.1,AT5G13930,ATCHS;CHS;TT4,"Encodes chalcone synthase (CHS), a key enzyme involved in the biosynthesis of flavonoids.  Required for the accumulation of purple anthocyanins in leaves and stems. Also involved in the regulation of auxin transport and the modulation of root gravitropism.",88.663,1182,134,0,248,1429,1182,1,0,1528,UNHmax2012
QTL3,UN_MEturquoise,Bra008793,3.9672739339232375,5.840377364040196,A10,12662837,12664601,AT5G13910.1,AT5G13910,LEP,"Encodes a member of the ERF (ethylene response factor) subfamily B-1 of ERF/AP2 transcription factor family (LEAFY PETIOLE). The protein contains one AP2 domain. There are 15 members in this subfamily including ATERF-3, ATERF-4, ATERF-7, and LEAFY PETIOLE.  Acts as a positive regulator of gibberellic acid-induced germination.",84.492,561,51,8,68,604,1,549,1.34e-175,616,UNr2012
QTL7,UN_MEturquoise,Bra008793,3.9672739339232375,5.840377364040196,A10,12662837,12664601,AT5G13910.1,AT5G13910,LEP,"Encodes a member of the ERF (ethylene response factor) subfamily B-1 of ERF/AP2 transcription factor family (LEAFY PETIOLE). The protein contains one AP2 domain. There are 15 members in this subfamily including ATERF-3, ATERF-4, ATERF-7, and LEAFY PETIOLE.  Acts as a positive regulator of gibberellic acid-induced germination.",84.492,561,51,8,68,604,1,549,1.34e-175,616,UNHmax2012
QTL3,UN_MEturquoise,Bra008794,3.9672739339232375,5.840377364040196,A10,12664897,12666397,AT5G13890.1,AT5G13890,"NA","NA",80.618,939,161,4,287,1210,1,933,0,874,UNr2012
QTL7,UN_MEturquoise,Bra008794,3.9672739339232375,5.840377364040196,A10,12664897,12666397,AT5G13890.1,AT5G13890,"NA","NA",80.618,939,161,4,287,1210,1,933,0,874,UNHmax2012
QTL3,UN_MEturquoise,Bra008795,3.9672739339232375,5.840377364040196,A10,12668117,12668944,AT5G13880.1,AT5G13880,"NA","NA",80.859,559,68,8,87,621,3,546,1.48e-148,526,UNr2012
QTL7,UN_MEturquoise,Bra008795,3.9672739339232375,5.840377364040196,A10,12668117,12668944,AT5G13880.1,AT5G13880,"NA","NA",80.859,559,68,8,87,621,3,546,1.48e-148,526,UNHmax2012
QTL3,UN_MEturquoise,Bra008796,3.9672739339232375,5.840377364040196,A10,12670262,12671709,AT5G13870.1,AT5G13870,EXGT-A4;XTH5,"EXGT-A4, endoxyloglucan transferase,",89.569,882,92,0,7,888,1,882,0,1177,UNr2012
QTL7,UN_MEturquoise,Bra008796,3.9672739339232375,5.840377364040196,A10,12670262,12671709,AT5G13870.1,AT5G13870,EXGT-A4;XTH5,"EXGT-A4, endoxyloglucan transferase,",89.569,882,92,0,7,888,1,882,0,1177,UNHmax2012
QTL3,UN_MEturquoise,Bra008797,3.9672739339232375,5.840377364040196,A10,12674451,12675414,AT5G13850.1,AT5G13850,NACA3,"NA",85.008,627,82,2,1,627,615,1,0,710,UNr2012
QTL7,UN_MEturquoise,Bra008797,3.9672739339232375,5.840377364040196,A10,12674451,12675414,AT5G13850.1,AT5G13850,NACA3,"NA",85.008,627,82,2,1,627,615,1,0,710,UNHmax2012
QTL3,UN_MEturquoise,Bra008798,3.9672739339232375,5.840377364040196,A10,12678770,12679887,AT5G13830.1,AT5G13830,"NA","NA",88.922,677,69,1,122,798,671,1,0,884,UNr2012
QTL7,UN_MEturquoise,Bra008798,3.9672739339232375,5.840377364040196,A10,12678770,12679887,AT5G13830.1,AT5G13830,"NA","NA",88.922,677,69,1,122,798,671,1,0,884,UNHmax2012
QTL3,UN_MEturquoise,Bra008800,3.9672739339232375,5.840377364040196,A10,12685097,12688482,AT5G13820.1,AT5G13820,ATBP-1;ATBP1;ATTBP1;HPPBF-1;TBP1,Encodes a protein that specifically binds plant telomeric DNA  repeats. It has a single Myb telomeric DNA-binding domain in C-terminus that prefers the sequence TTTAGGG.,82.973,740,99,7,737,1455,1358,625,0,760,UNr2012
QTL7,UN_MEturquoise,Bra008800,3.9672739339232375,5.840377364040196,A10,12685097,12688482,AT5G13820.1,AT5G13820,ATBP-1;ATBP1;ATTBP1;HPPBF-1;TBP1,Encodes a protein that specifically binds plant telomeric DNA  repeats. It has a single Myb telomeric DNA-binding domain in C-terminus that prefers the sequence TTTAGGG.,82.973,740,99,7,737,1455,1358,625,0,760,UNHmax2012
QTL3,UN_MEturquoise,Bra008801,3.9672739339232375,5.840377364040196,A10,12697283,12699111,AT5G13810.1,AT5G13810,"NA","NA",79.898,781,134,9,454,1230,825,64,0,681,UNr2012
QTL7,UN_MEturquoise,Bra008801,3.9672739339232375,5.840377364040196,A10,12697283,12699111,AT5G13810.1,AT5G13810,"NA","NA",79.898,781,134,9,454,1230,825,64,0,681,UNHmax2012
QTL3,UN_MEturquoise,Bra008802,3.9672739339232375,5.840377364040196,A10,12699721,12701821,AT5G13790.1,AT5G13790,AGL15,"AGL15 (AGAMOUS-Like 15) is a member of the MADS domain family of regulatory factors. Although AGL15 is preferentially expressed during embryogenesis, AGL15 is also expressed in leaf primordia, shoot apical meristems and young floral buds, suggesting that AGL15 may play a role during post-germinative development. Transgenic plants that ectopically express AGL15 show delays in the transition to flowering, perianth abscission and senescence and fruit and seed maturation. Role in embryogenesis and gibberellic acid  catabolism. Targets B3 domain transcription factors that are key regulators of embryogenesis.",80.597,804,110,6,204,1e3,1,765,0,762,UNr2012
QTL7,UN_MEturquoise,Bra008802,3.9672739339232375,5.840377364040196,A10,12699721,12701821,AT5G13790.1,AT5G13790,AGL15,"AGL15 (AGAMOUS-Like 15) is a member of the MADS domain family of regulatory factors. Although AGL15 is preferentially expressed during embryogenesis, AGL15 is also expressed in leaf primordia, shoot apical meristems and young floral buds, suggesting that AGL15 may play a role during post-germinative development. Transgenic plants that ectopically express AGL15 show delays in the transition to flowering, perianth abscission and senescence and fruit and seed maturation. Role in embryogenesis and gibberellic acid  catabolism. Targets B3 domain transcription factors that are key regulators of embryogenesis.",80.597,804,110,6,204,1e3,1,765,0,762,UNHmax2012
QTL3,UN_MEturquoise,Bra008803,3.9672739339232375,5.840377364040196,A10,12702570,12703694,AT5G13780.1,AT5G13780,"NA","NA",85.911,582,61,2,92,667,1,567,0,690,UNr2012
QTL7,UN_MEturquoise,Bra008803,3.9672739339232375,5.840377364040196,A10,12702570,12703694,AT5G13780.1,AT5G13780,"NA","NA",85.911,582,61,2,92,667,1,567,0,690,UNHmax2012
QTL3,UN_MEturquoise,Bra008804,3.9672739339232375,5.840377364040196,A10,12704290,12710738,AT5G13750.1,AT5G13750,ZIFL1,"NA",86.605,1411,174,1,1692,3102,1396,1,0,1701,UNr2012
QTL7,UN_MEturquoise,Bra008804,3.9672739339232375,5.840377364040196,A10,12704290,12710738,AT5G13750.1,AT5G13750,ZIFL1,"NA",86.605,1411,174,1,1692,3102,1396,1,0,1701,UNHmax2012
QTL3,UN_MEturquoise,Bra008805,3.9672739339232375,5.840377364040196,A10,12711888,12714872,AT5G13750.1,AT5G13750,ZIFL1,"NA",86.295,1452,184,1,1,1452,1437,1,0,1730,UNr2012
QTL7,UN_MEturquoise,Bra008805,3.9672739339232375,5.840377364040196,A10,12711888,12714872,AT5G13750.1,AT5G13750,ZIFL1,"NA",86.295,1452,184,1,1,1452,1437,1,0,1730,UNHmax2012
QTL3,UN_MEturquoise,Bra008806,3.9672739339232375,5.840377364040196,A10,12719247,12720692,AT4G25810.1,AT4G25810,XTH23;XTR6,xyloglucan endotransglycosylase-related protein (XTR6),89.919,863,84,1,100,962,1,860,0,1162,UNr2012
QTL7,UN_MEturquoise,Bra008806,3.9672739339232375,5.840377364040196,A10,12719247,12720692,AT4G25810.1,AT4G25810,XTH23;XTR6,xyloglucan endotransglycosylase-related protein (XTR6),89.919,863,84,1,100,962,1,860,0,1162,UNHmax2012
QTL3,UN_MEturquoise,Bra008807,3.9672739339232375,5.840377364040196,A10,12730340,12732552,AT5G13730.1,AT5G13730,SIG4;SIGD,"Encodes sigma 4 factor, involved in regulating the activity of the plastid-encoded  RNA polymerase PEP. Regulates the overall  quantity of NDH complexes and thus influences NDH activity.",85.692,1258,159,4,194,1439,10,1258,0,1458,UNr2012
QTL7,UN_MEturquoise,Bra008807,3.9672739339232375,5.840377364040196,A10,12730340,12732552,AT5G13730.1,AT5G13730,SIG4;SIGD,"Encodes sigma 4 factor, involved in regulating the activity of the plastid-encoded  RNA polymerase PEP. Regulates the overall  quantity of NDH complexes and thus influences NDH activity.",85.692,1258,159,4,194,1439,10,1258,0,1458,UNHmax2012
QTL3,UN_MEturquoise,Bra008808,3.9672739339232375,5.840377364040196,A10,12732601,12734009,AT5G13720.1,AT5G13720,"NA","NA",82.228,799,121,3,114,912,783,6,0,807,UNr2012
QTL7,UN_MEturquoise,Bra008808,3.9672739339232375,5.840377364040196,A10,12732601,12734009,AT5G13720.1,AT5G13720,"NA","NA",82.228,799,121,3,114,912,783,6,0,807,UNHmax2012
QTL3,UN_MEturquoise,Bra008809,3.9672739339232375,5.840377364040196,A10,12735058,12739903,AT5G13680.1,AT5G13680,ABO1;AtELP1;ELO2,"A subunit of Elongator, a histone acetyl transferase complex, consisting of six subunits (ELP1ELP6), that copurifies with the elongating RNAPII in yeast and humans. Three Arabidopsis thaliana genes, encoding homologs of the yeast Elongator subunits ELP1, ELP3 (histone acetyl transferase), and ELP4 are responsible for the narrow leaf phenotype in elongata mutants and for reduced root growth that results from a decreased cell division rate.",86.732,3972,500,7,88,4044,1,3960,0,4780,UNr2012
