.id,trait,eigen_eQTL_candidate,min_eQTL_LOD,max_eQTL_LOD,FVTtrait,chrom,start,end,subject,AGI,At_symbol,At_description,perc_ID,aln_length,mismatch,gap_open,qstart,qend,sstart,send,eval,score
QTL7,UN_MEturquoise,Bra008650,2.0967056538603264,4.045663428557246,UN_d,A10,12040441,12040699,AT5G19940.1,AT5G19940,NA,NA,76.522,230,42,2,1,221,1,227,3.11e-43,174
QTL8,UN_MEturquoise,Bra008650,2.0967056538603264,4.045663428557246,CR_d,A10,12040441,12040699,AT5G19940.1,AT5G19940,NA,NA,76.522,230,42,2,1,221,1,227,3.11e-43,174
QTL9,UN_MEturquoise,Bra008650,2.0967056538603264,4.045663428557246,CRSTP,A10,12040441,12040699,AT5G19940.1,AT5G19940,NA,NA,76.522,230,42,2,1,221,1,227,3.11e-43,174
QTL2,UN_MEturquoise,Bra008651,2.0967056538603264,4.045663428557246,CRHmax,A10,12045467,12046789,AT5G16080.1,AT5G16080,AtCXE17;CXE17,NA,85.479,1033,117,6,72,1071,1,1033,0,1189
QTL4,UN_MEturquoise,Bra008651,2.0967056538603264,4.045663428557246,UNiD,A10,12045467,12046789,AT5G16080.1,AT5G16080,AtCXE17;CXE17,NA,85.479,1033,117,6,72,1071,1,1033,0,1189
QTL6,UN_MEturquoise,Bra008651,2.0967056538603264,4.045663428557246,CRiD,A10,12045467,12046789,AT5G16080.1,AT5G16080,AtCXE17;CXE17,NA,85.479,1033,117,6,72,1071,1,1033,0,1189
QTL7,UN_MEturquoise,Bra008651,2.0967056538603264,4.045663428557246,UN_d,A10,12045467,12046789,AT5G16080.1,AT5G16080,AtCXE17;CXE17,NA,85.479,1033,117,6,72,1071,1,1033,0,1189
QTL8,UN_MEturquoise,Bra008651,2.0967056538603264,4.045663428557246,CR_d,A10,12045467,12046789,AT5G16080.1,AT5G16080,AtCXE17;CXE17,NA,85.479,1033,117,6,72,1071,1,1033,0,1189
QTL9,UN_MEturquoise,Bra008651,2.0967056538603264,4.045663428557246,CRSTP,A10,12045467,12046789,AT5G16080.1,AT5G16080,AtCXE17;CXE17,NA,85.479,1033,117,6,72,1071,1,1033,0,1189
QTL2,UN_MEturquoise,Bra008652,2.0967056538603264,4.045663428557246,CRHmax,A10,12048987,12053098,AT5G16070.1,AT5G16070,NA,NA,91.434,1611,135,1,75,1685,1,1608,0,2282
QTL4,UN_MEturquoise,Bra008652,2.0967056538603264,4.045663428557246,UNiD,A10,12048987,12053098,AT5G16070.1,AT5G16070,NA,NA,91.434,1611,135,1,75,1685,1,1608,0,2282
QTL6,UN_MEturquoise,Bra008652,2.0967056538603264,4.045663428557246,CRiD,A10,12048987,12053098,AT5G16070.1,AT5G16070,NA,NA,91.434,1611,135,1,75,1685,1,1608,0,2282
QTL7,UN_MEturquoise,Bra008652,2.0967056538603264,4.045663428557246,UN_d,A10,12048987,12053098,AT5G16070.1,AT5G16070,NA,NA,91.434,1611,135,1,75,1685,1,1608,0,2282
QTL8,UN_MEturquoise,Bra008652,2.0967056538603264,4.045663428557246,CR_d,A10,12048987,12053098,AT5G16070.1,AT5G16070,NA,NA,91.434,1611,135,1,75,1685,1,1608,0,2282
QTL9,UN_MEturquoise,Bra008652,2.0967056538603264,4.045663428557246,CRSTP,A10,12048987,12053098,AT5G16070.1,AT5G16070,NA,NA,91.434,1611,135,1,75,1685,1,1608,0,2282
QTL2,UN_MEturquoise,Bra008653,2.0967056538603264,4.045663428557246,CRHmax,A10,12052400,12053696,AT5G16060.1,AT5G16060,NA,NA,91.727,278,23,0,405,682,278,1,4.65e-110,398
QTL4,UN_MEturquoise,Bra008653,2.0967056538603264,4.045663428557246,UNiD,A10,12052400,12053696,AT5G16060.1,AT5G16060,NA,NA,91.727,278,23,0,405,682,278,1,4.65e-110,398
QTL6,UN_MEturquoise,Bra008653,2.0967056538603264,4.045663428557246,CRiD,A10,12052400,12053696,AT5G16060.1,AT5G16060,NA,NA,91.727,278,23,0,405,682,278,1,4.65e-110,398
QTL7,UN_MEturquoise,Bra008653,2.0967056538603264,4.045663428557246,UN_d,A10,12052400,12053696,AT5G16060.1,AT5G16060,NA,NA,91.727,278,23,0,405,682,278,1,4.65e-110,398
QTL8,UN_MEturquoise,Bra008653,2.0967056538603264,4.045663428557246,CR_d,A10,12052400,12053696,AT5G16060.1,AT5G16060,NA,NA,91.727,278,23,0,405,682,278,1,4.65e-110,398
QTL9,UN_MEturquoise,Bra008653,2.0967056538603264,4.045663428557246,CRSTP,A10,12052400,12053696,AT5G16060.1,AT5G16060,NA,NA,91.727,278,23,0,405,682,278,1,4.65e-110,398
QTL2,UN_MEturquoise,Bra008654,2.0967056538603264,4.045663428557246,CRHmax,A10,12053991,12056540,AT5G16040.1,AT5G16040,NA,NA,90.704,1194,108,1,107,1300,1,1191,0,1651
QTL4,UN_MEturquoise,Bra008654,2.0967056538603264,4.045663428557246,UNiD,A10,12053991,12056540,AT5G16040.1,AT5G16040,NA,NA,90.704,1194,108,1,107,1300,1,1191,0,1651
QTL6,UN_MEturquoise,Bra008654,2.0967056538603264,4.045663428557246,CRiD,A10,12053991,12056540,AT5G16040.1,AT5G16040,NA,NA,90.704,1194,108,1,107,1300,1,1191,0,1651
QTL7,UN_MEturquoise,Bra008654,2.0967056538603264,4.045663428557246,UN_d,A10,12053991,12056540,AT5G16040.1,AT5G16040,NA,NA,90.704,1194,108,1,107,1300,1,1191,0,1651
QTL8,UN_MEturquoise,Bra008654,2.0967056538603264,4.045663428557246,CR_d,A10,12053991,12056540,AT5G16040.1,AT5G16040,NA,NA,90.704,1194,108,1,107,1300,1,1191,0,1651
QTL9,UN_MEturquoise,Bra008654,2.0967056538603264,4.045663428557246,CRSTP,A10,12053991,12056540,AT5G16040.1,AT5G16040,NA,NA,90.704,1194,108,1,107,1300,1,1191,0,1651
QTL2,UN_MEturquoise,Bra008655,2.0967056538603264,4.045663428557246,CRHmax,A10,12056766,12059118,AT5G16030.1,AT5G16030,NA,NA,84.587,1077,100,12,45,1112,1020,1,0,1200
QTL4,UN_MEturquoise,Bra008655,2.0967056538603264,4.045663428557246,UNiD,A10,12056766,12059118,AT5G16030.1,AT5G16030,NA,NA,84.587,1077,100,12,45,1112,1020,1,0,1200
QTL6,UN_MEturquoise,Bra008655,2.0967056538603264,4.045663428557246,CRiD,A10,12056766,12059118,AT5G16030.1,AT5G16030,NA,NA,84.587,1077,100,12,45,1112,1020,1,0,1200
QTL7,UN_MEturquoise,Bra008655,2.0967056538603264,4.045663428557246,UN_d,A10,12056766,12059118,AT5G16030.1,AT5G16030,NA,NA,84.587,1077,100,12,45,1112,1020,1,0,1200
QTL8,UN_MEturquoise,Bra008655,2.0967056538603264,4.045663428557246,CR_d,A10,12056766,12059118,AT5G16030.1,AT5G16030,NA,NA,84.587,1077,100,12,45,1112,1020,1,0,1200
QTL9,UN_MEturquoise,Bra008655,2.0967056538603264,4.045663428557246,CRSTP,A10,12056766,12059118,AT5G16030.1,AT5G16030,NA,NA,84.587,1077,100,12,45,1112,1020,1,0,1200
QTL2,UN_MEturquoise,Bra008656,2.0967056538603264,4.045663428557246,CRHmax,A10,12065643,12068150,AT5G16020.1,AT5G16020,GEX3,"Encodes GEX3, a plasma membrane localized protein expressed in the male gametophyte.  Required for micropylar pollen tube guidance.  Also plays a role during early embryogenesis.",84.797,1901,253,7,28,1922,1908,38,0,2127
QTL4,UN_MEturquoise,Bra008656,2.0967056538603264,4.045663428557246,UNiD,A10,12065643,12068150,AT5G16020.1,AT5G16020,GEX3,"Encodes GEX3, a plasma membrane localized protein expressed in the male gametophyte.  Required for micropylar pollen tube guidance.  Also plays a role during early embryogenesis.",84.797,1901,253,7,28,1922,1908,38,0,2127
QTL6,UN_MEturquoise,Bra008656,2.0967056538603264,4.045663428557246,CRiD,A10,12065643,12068150,AT5G16020.1,AT5G16020,GEX3,"Encodes GEX3, a plasma membrane localized protein expressed in the male gametophyte.  Required for micropylar pollen tube guidance.  Also plays a role during early embryogenesis.",84.797,1901,253,7,28,1922,1908,38,0,2127
QTL7,UN_MEturquoise,Bra008656,2.0967056538603264,4.045663428557246,UN_d,A10,12065643,12068150,AT5G16020.1,AT5G16020,GEX3,"Encodes GEX3, a plasma membrane localized protein expressed in the male gametophyte.  Required for micropylar pollen tube guidance.  Also plays a role during early embryogenesis.",84.797,1901,253,7,28,1922,1908,38,0,2127
QTL8,UN_MEturquoise,Bra008656,2.0967056538603264,4.045663428557246,CR_d,A10,12065643,12068150,AT5G16020.1,AT5G16020,GEX3,"Encodes GEX3, a plasma membrane localized protein expressed in the male gametophyte.  Required for micropylar pollen tube guidance.  Also plays a role during early embryogenesis.",84.797,1901,253,7,28,1922,1908,38,0,2127
QTL9,UN_MEturquoise,Bra008656,2.0967056538603264,4.045663428557246,CRSTP,A10,12065643,12068150,AT5G16020.1,AT5G16020,GEX3,"Encodes GEX3, a plasma membrane localized protein expressed in the male gametophyte.  Required for micropylar pollen tube guidance.  Also plays a role during early embryogenesis.",84.797,1901,253,7,28,1922,1908,38,0,2127
QTL2,UN_MEturquoise,Bra008657,2.0967056538603264,4.045663428557246,CRHmax,A10,12069264,12070300,AT5G16010.1,AT5G16010,NA,NA,83.394,825,119,1,44,868,807,1,0,883
QTL4,UN_MEturquoise,Bra008657,2.0967056538603264,4.045663428557246,UNiD,A10,12069264,12070300,AT5G16010.1,AT5G16010,NA,NA,83.394,825,119,1,44,868,807,1,0,883
QTL6,UN_MEturquoise,Bra008657,2.0967056538603264,4.045663428557246,CRiD,A10,12069264,12070300,AT5G16010.1,AT5G16010,NA,NA,83.394,825,119,1,44,868,807,1,0,883
QTL7,UN_MEturquoise,Bra008657,2.0967056538603264,4.045663428557246,UN_d,A10,12069264,12070300,AT5G16010.1,AT5G16010,NA,NA,83.394,825,119,1,44,868,807,1,0,883
QTL8,UN_MEturquoise,Bra008657,2.0967056538603264,4.045663428557246,CR_d,A10,12069264,12070300,AT5G16010.1,AT5G16010,NA,NA,83.394,825,119,1,44,868,807,1,0,883
QTL9,UN_MEturquoise,Bra008657,2.0967056538603264,4.045663428557246,CRSTP,A10,12069264,12070300,AT5G16010.1,AT5G16010,NA,NA,83.394,825,119,1,44,868,807,1,0,883
QTL2,UN_MEturquoise,Bra008658,2.0967056538603264,4.045663428557246,CRHmax,A10,12070630,12074715,AT1G72550.1,AT1G72550,NA,NA,83.611,1800,271,3,243,2021,1797,1,0,1925
QTL4,UN_MEturquoise,Bra008658,2.0967056538603264,4.045663428557246,UNiD,A10,12070630,12074715,AT1G72550.1,AT1G72550,NA,NA,83.611,1800,271,3,243,2021,1797,1,0,1925
QTL6,UN_MEturquoise,Bra008658,2.0967056538603264,4.045663428557246,CRiD,A10,12070630,12074715,AT1G72550.1,AT1G72550,NA,NA,83.611,1800,271,3,243,2021,1797,1,0,1925
QTL7,UN_MEturquoise,Bra008658,2.0967056538603264,4.045663428557246,UN_d,A10,12070630,12074715,AT1G72550.1,AT1G72550,NA,NA,83.611,1800,271,3,243,2021,1797,1,0,1925
QTL8,UN_MEturquoise,Bra008658,2.0967056538603264,4.045663428557246,CR_d,A10,12070630,12074715,AT1G72550.1,AT1G72550,NA,NA,83.611,1800,271,3,243,2021,1797,1,0,1925
QTL9,UN_MEturquoise,Bra008658,2.0967056538603264,4.045663428557246,CRSTP,A10,12070630,12074715,AT1G72550.1,AT1G72550,NA,NA,83.611,1800,271,3,243,2021,1797,1,0,1925
QTL2,UN_MEturquoise,Bra008659,2.0967056538603264,4.045663428557246,CRHmax,A10,12075890,12079020,AT5G16000.1,AT5G16000,AtNIK1;NIK1,"NSP-interacting kinase (NIK1), receptor-like kinase, involved in defense response against geminivirus  It acts as a virulence target of the begomovirus nuclear shuttle protein (NSP).",86.684,1930,233,7,248,2168,1917,3,0,2313
QTL4,UN_MEturquoise,Bra008659,2.0967056538603264,4.045663428557246,UNiD,A10,12075890,12079020,AT5G16000.1,AT5G16000,AtNIK1;NIK1,"NSP-interacting kinase (NIK1), receptor-like kinase, involved in defense response against geminivirus  It acts as a virulence target of the begomovirus nuclear shuttle protein (NSP).",86.684,1930,233,7,248,2168,1917,3,0,2313
QTL6,UN_MEturquoise,Bra008659,2.0967056538603264,4.045663428557246,CRiD,A10,12075890,12079020,AT5G16000.1,AT5G16000,AtNIK1;NIK1,"NSP-interacting kinase (NIK1), receptor-like kinase, involved in defense response against geminivirus  It acts as a virulence target of the begomovirus nuclear shuttle protein (NSP).",86.684,1930,233,7,248,2168,1917,3,0,2313
QTL7,UN_MEturquoise,Bra008659,2.0967056538603264,4.045663428557246,UN_d,A10,12075890,12079020,AT5G16000.1,AT5G16000,AtNIK1;NIK1,"NSP-interacting kinase (NIK1), receptor-like kinase, involved in defense response against geminivirus  It acts as a virulence target of the begomovirus nuclear shuttle protein (NSP).",86.684,1930,233,7,248,2168,1917,3,0,2313
QTL8,UN_MEturquoise,Bra008659,2.0967056538603264,4.045663428557246,CR_d,A10,12075890,12079020,AT5G16000.1,AT5G16000,AtNIK1;NIK1,"NSP-interacting kinase (NIK1), receptor-like kinase, involved in defense response against geminivirus  It acts as a virulence target of the begomovirus nuclear shuttle protein (NSP).",86.684,1930,233,7,248,2168,1917,3,0,2313
QTL9,UN_MEturquoise,Bra008659,2.0967056538603264,4.045663428557246,CRSTP,A10,12075890,12079020,AT5G16000.1,AT5G16000,AtNIK1;NIK1,"NSP-interacting kinase (NIK1), receptor-like kinase, involved in defense response against geminivirus  It acts as a virulence target of the begomovirus nuclear shuttle protein (NSP).",86.684,1930,233,7,248,2168,1917,3,0,2313
QTL2,UN_MEturquoise,Bra008660,2.0967056538603264,4.045663428557246,CRHmax,A10,12085552,12088362,AT5G15980.1,AT5G15980,NA,NA,77.86,2019,369,9,484,2436,2007,1,0,1656
QTL4,UN_MEturquoise,Bra008660,2.0967056538603264,4.045663428557246,UNiD,A10,12085552,12088362,AT5G15980.1,AT5G15980,NA,NA,77.86,2019,369,9,484,2436,2007,1,0,1656
QTL6,UN_MEturquoise,Bra008660,2.0967056538603264,4.045663428557246,CRiD,A10,12085552,12088362,AT5G15980.1,AT5G15980,NA,NA,77.86,2019,369,9,484,2436,2007,1,0,1656
QTL7,UN_MEturquoise,Bra008660,2.0967056538603264,4.045663428557246,UN_d,A10,12085552,12088362,AT5G15980.1,AT5G15980,NA,NA,77.86,2019,369,9,484,2436,2007,1,0,1656
QTL8,UN_MEturquoise,Bra008660,2.0967056538603264,4.045663428557246,CR_d,A10,12085552,12088362,AT5G15980.1,AT5G15980,NA,NA,77.86,2019,369,9,484,2436,2007,1,0,1656
QTL9,UN_MEturquoise,Bra008660,2.0967056538603264,4.045663428557246,CRSTP,A10,12085552,12088362,AT5G15980.1,AT5G15980,NA,NA,77.86,2019,369,9,484,2436,2007,1,0,1656
QTL2,UN_MEturquoise,Bra008661,2.0967056538603264,4.045663428557246,CRHmax,A10,12088687,12089813,AT5G15970.1,AT5G15970,AtCor6.6;COR6.6;KIN2,Encodes a gene that can be induced by cold and abscisic acid and may be involved in cold acclimation and salt tolerance.,78.947,190,40,0,251,440,201,12,1.65e-39,163
QTL4,UN_MEturquoise,Bra008661,2.0967056538603264,4.045663428557246,UNiD,A10,12088687,12089813,AT5G15970.1,AT5G15970,AtCor6.6;COR6.6;KIN2,Encodes a gene that can be induced by cold and abscisic acid and may be involved in cold acclimation and salt tolerance.,78.947,190,40,0,251,440,201,12,1.65e-39,163
QTL6,UN_MEturquoise,Bra008661,2.0967056538603264,4.045663428557246,CRiD,A10,12088687,12089813,AT5G15970.1,AT5G15970,AtCor6.6;COR6.6;KIN2,Encodes a gene that can be induced by cold and abscisic acid and may be involved in cold acclimation and salt tolerance.,78.947,190,40,0,251,440,201,12,1.65e-39,163
QTL7,UN_MEturquoise,Bra008661,2.0967056538603264,4.045663428557246,UN_d,A10,12088687,12089813,AT5G15970.1,AT5G15970,AtCor6.6;COR6.6;KIN2,Encodes a gene that can be induced by cold and abscisic acid and may be involved in cold acclimation and salt tolerance.,78.947,190,40,0,251,440,201,12,1.65e-39,163
QTL8,UN_MEturquoise,Bra008661,2.0967056538603264,4.045663428557246,CR_d,A10,12088687,12089813,AT5G15970.1,AT5G15970,AtCor6.6;COR6.6;KIN2,Encodes a gene that can be induced by cold and abscisic acid and may be involved in cold acclimation and salt tolerance.,78.947,190,40,0,251,440,201,12,1.65e-39,163
QTL9,UN_MEturquoise,Bra008661,2.0967056538603264,4.045663428557246,CRSTP,A10,12088687,12089813,AT5G15970.1,AT5G15970,AtCor6.6;COR6.6;KIN2,Encodes a gene that can be induced by cold and abscisic acid and may be involved in cold acclimation and salt tolerance.,78.947,190,40,0,251,440,201,12,1.65e-39,163
QTL2,UN_MEturquoise,Bra008662,2.0967056538603264,4.045663428557246,CRHmax,A10,12092597,12094762,AT5G15950.1,AT5G15950,NA,NA,86.042,1089,143,3,238,1326,1089,10,0,1274
QTL4,UN_MEturquoise,Bra008662,2.0967056538603264,4.045663428557246,UNiD,A10,12092597,12094762,AT5G15950.1,AT5G15950,NA,NA,86.042,1089,143,3,238,1326,1089,10,0,1274
QTL6,UN_MEturquoise,Bra008662,2.0967056538603264,4.045663428557246,CRiD,A10,12092597,12094762,AT5G15950.1,AT5G15950,NA,NA,86.042,1089,143,3,238,1326,1089,10,0,1274
QTL7,UN_MEturquoise,Bra008662,2.0967056538603264,4.045663428557246,UN_d,A10,12092597,12094762,AT5G15950.1,AT5G15950,NA,NA,86.042,1089,143,3,238,1326,1089,10,0,1274
QTL8,UN_MEturquoise,Bra008662,2.0967056538603264,4.045663428557246,CR_d,A10,12092597,12094762,AT5G15950.1,AT5G15950,NA,NA,86.042,1089,143,3,238,1326,1089,10,0,1274
QTL9,UN_MEturquoise,Bra008662,2.0967056538603264,4.045663428557246,CRSTP,A10,12092597,12094762,AT5G15950.1,AT5G15950,NA,NA,86.042,1089,143,3,238,1326,1089,10,0,1274
QTL2,UN_MEturquoise,Bra008663,2.0967056538603264,4.045663428557246,CRHmax,A10,12097756,12100355,AT5G15900.1,AT5G15900,TBL19,"Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).",85.012,1281,189,1,83,1360,1,1281,0,1443
QTL4,UN_MEturquoise,Bra008663,2.0967056538603264,4.045663428557246,UNiD,A10,12097756,12100355,AT5G15900.1,AT5G15900,TBL19,"Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).",85.012,1281,189,1,83,1360,1,1281,0,1443
QTL6,UN_MEturquoise,Bra008663,2.0967056538603264,4.045663428557246,CRiD,A10,12097756,12100355,AT5G15900.1,AT5G15900,TBL19,"Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).",85.012,1281,189,1,83,1360,1,1281,0,1443
QTL7,UN_MEturquoise,Bra008663,2.0967056538603264,4.045663428557246,UN_d,A10,12097756,12100355,AT5G15900.1,AT5G15900,TBL19,"Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).",85.012,1281,189,1,83,1360,1,1281,0,1443
QTL8,UN_MEturquoise,Bra008663,2.0967056538603264,4.045663428557246,CR_d,A10,12097756,12100355,AT5G15900.1,AT5G15900,TBL19,"Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).",85.012,1281,189,1,83,1360,1,1281,0,1443
QTL9,UN_MEturquoise,Bra008663,2.0967056538603264,4.045663428557246,CRSTP,A10,12097756,12100355,AT5G15900.1,AT5G15900,TBL19,"Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).",85.012,1281,189,1,83,1360,1,1281,0,1443
QTL2,UN_MEturquoise,Bra008664,2.0967056538603264,4.045663428557246,CRHmax,A10,12100848,12102698,AT5G15890.1,AT5G15890,TBL21,"Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).",84.751,1187,154,5,343,1514,407,1581,0,1326
QTL4,UN_MEturquoise,Bra008664,2.0967056538603264,4.045663428557246,UNiD,A10,12100848,12102698,AT5G15890.1,AT5G15890,TBL21,"Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).",84.751,1187,154,5,343,1514,407,1581,0,1326
QTL6,UN_MEturquoise,Bra008664,2.0967056538603264,4.045663428557246,CRiD,A10,12100848,12102698,AT5G15890.1,AT5G15890,TBL21,"Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).",84.751,1187,154,5,343,1514,407,1581,0,1326
QTL7,UN_MEturquoise,Bra008664,2.0967056538603264,4.045663428557246,UN_d,A10,12100848,12102698,AT5G15890.1,AT5G15890,TBL21,"Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).",84.751,1187,154,5,343,1514,407,1581,0,1326
QTL8,UN_MEturquoise,Bra008664,2.0967056538603264,4.045663428557246,CR_d,A10,12100848,12102698,AT5G15890.1,AT5G15890,TBL21,"Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).",84.751,1187,154,5,343,1514,407,1581,0,1326
QTL9,UN_MEturquoise,Bra008664,2.0967056538603264,4.045663428557246,CRSTP,A10,12100848,12102698,AT5G15890.1,AT5G15890,TBL21,"Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).",84.751,1187,154,5,343,1514,407,1581,0,1326
QTL2,UN_MEturquoise,Bra008665,2.0967056538603264,4.045663428557246,CRHmax,A10,12100848,12104243,AT5G15880.1,AT5G15880,NA,NA,88.539,1047,111,1,1769,2806,1047,1,0,1352
QTL4,UN_MEturquoise,Bra008665,2.0967056538603264,4.045663428557246,UNiD,A10,12100848,12104243,AT5G15880.1,AT5G15880,NA,NA,88.539,1047,111,1,1769,2806,1047,1,0,1352
QTL6,UN_MEturquoise,Bra008665,2.0967056538603264,4.045663428557246,CRiD,A10,12100848,12104243,AT5G15880.1,AT5G15880,NA,NA,88.539,1047,111,1,1769,2806,1047,1,0,1352
QTL7,UN_MEturquoise,Bra008665,2.0967056538603264,4.045663428557246,UN_d,A10,12100848,12104243,AT5G15880.1,AT5G15880,NA,NA,88.539,1047,111,1,1769,2806,1047,1,0,1352
QTL8,UN_MEturquoise,Bra008665,2.0967056538603264,4.045663428557246,CR_d,A10,12100848,12104243,AT5G15880.1,AT5G15880,NA,NA,88.539,1047,111,1,1769,2806,1047,1,0,1352
QTL9,UN_MEturquoise,Bra008665,2.0967056538603264,4.045663428557246,CRSTP,A10,12100848,12104243,AT5G15880.1,AT5G15880,NA,NA,88.539,1047,111,1,1769,2806,1047,1,0,1352
QTL2,UN_MEturquoise,Bra102317,2.0967056538603264,4.045663428557246,CRHmax,A10,12103481,12104061,AT1G61566.1,AT1G61566,RALFL9,"Member of a diversely expressed predicted peptide family showing sequence similarity to tobacco Rapid Alkalinization Factor (RALF), and is believed to play an essential role in the physiology of Arabidopsis.  Consists of a single exon and is characterized by a conserved C-terminal motif and N-terminal signal peptide.",78.378,222,42,2,1,216,1,222,1.93e-45,181
QTL4,UN_MEturquoise,Bra102317,2.0967056538603264,4.045663428557246,UNiD,A10,12103481,12104061,AT1G61566.1,AT1G61566,RALFL9,"Member of a diversely expressed predicted peptide family showing sequence similarity to tobacco Rapid Alkalinization Factor (RALF), and is believed to play an essential role in the physiology of Arabidopsis.  Consists of a single exon and is characterized by a conserved C-terminal motif and N-terminal signal peptide.",78.378,222,42,2,1,216,1,222,1.93e-45,181
QTL6,UN_MEturquoise,Bra102317,2.0967056538603264,4.045663428557246,CRiD,A10,12103481,12104061,AT1G61566.1,AT1G61566,RALFL9,"Member of a diversely expressed predicted peptide family showing sequence similarity to tobacco Rapid Alkalinization Factor (RALF), and is believed to play an essential role in the physiology of Arabidopsis.  Consists of a single exon and is characterized by a conserved C-terminal motif and N-terminal signal peptide.",78.378,222,42,2,1,216,1,222,1.93e-45,181
